step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
451,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.12,BID,23400.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
452,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.12,BID,13800.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
453,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.13,2,100.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
454,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.14,BID,1000.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
455,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.14,BID,1800.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
456,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.17,BID,1200.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
457,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.13,ASK,500.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
458,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,BID,1800.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
459,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,BID,900.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
460,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.14,2,100.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
461,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.13,ASK,13600.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
462,NO_QUOTE,3,36.19,36.2,36.19,36.2,36.18,36.2,0,0,36.12,ASK,700.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
463,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,ASK,600.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
464,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,BID,3300.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
465,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,BID,700.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
466,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,BID,1200.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
467,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.17,BID,1800.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
468,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,BID,2100.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
469,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.14,ASK,800.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
470,NO_QUOTE,3,36.19,36.2,36.19,36.2,36.18,36.2,0,0,36.14,ASK,10000.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
471,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.15,BID,2500.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
472,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.13,2,200.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
473,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.12,ASK,4700.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
474,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.17,BID,3300.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
475,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.17,BID,1400.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
476,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.17,BID,5200.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
477,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.18,BID,600.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
478,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.18,BID,3000.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
479,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.18,BID,1100.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
480,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.18,BID,7300.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
481,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.18,BID,18200.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
482,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.19,BID,5000.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
483,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.19,BID,3600.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
484,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.2,BID,2900.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
485,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.2,BID,600.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
486,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.19,ASK,600.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
487,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.19,ASK,300.0,0,0,-100,103622.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
488,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,0,0,36.18,ASK,400.0,100,0,0,100004.0,4.0,100004.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
489,NO_QUOTE,3,36.19,36.2,36.19,36.2,36.18,36.2,0,0,36.18,ASK,1500.0,0,0,0,100004.0,4.0,100004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
490,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,0,0,36.18,ASK,1900.0,100,0,100,96386.0,5.0,100005.0,1.0,0.004,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.803
491,QUOTE_ASK,1,36.19,36.2,36.19,36.2,36.18,36.2,0,1,36.18,ASK,300.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
492,QUOTE_ASK,1,36.19,36.2,36.19,36.2,36.18,36.2,0,1,36.18,ASK,3400.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
493,QUOTE_ASK,1,36.19,36.2,36.19,36.2,36.18,36.2,0,1,36.18,ASK,700.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
494,QUOTE_ASK,1,36.19,36.2,36.19,36.2,36.18,36.2,0,1,36.18,ASK,600.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
495,QUOTE_ASK,1,36.19,36.2,36.19,36.2,36.18,36.2,0,1,36.18,ASK,4700.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
496,NO_QUOTE,3,36.19,36.2,36.19,36.2,36.18,36.2,0,0,36.17,ASK,1500.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
497,NO_QUOTE,3,36.19,36.2,36.19,36.2,36.18,36.2,0,0,36.17,ASK,500.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
498,QUOTE_ASK,1,36.19,36.2,36.19,36.2,36.18,36.2,0,1,36.17,ASK,3300.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
499,QUOTE_BOTH,2,36.19,36.2,36.19,36.2,36.18,36.2,1,1,36.17,ASK,1800.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
500,QUOTE_BID,0,36.19,36.2,36.19,36.2,36.18,36.2,1,0,36.17,ASK,400.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,-0.2
501,QUOTE_BOTH,2,36.19,36.2,36.19,36.2,36.18,36.2,1,1,36.17,ASK,2400.0,0,0,100,96386.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
502,QUOTE_ASK,1,36.19,36.2,36.16,36.2,36.18,36.2,0,1,,,,0,0,100,96386.0,2.0,100002.0,-3.0,-0.015,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.21
503,QUOTE_ASK,1,36.16,36.2,36.16,36.2,36.17,36.19,0,1,36.17,BID,74500.0,0,0,100,96386.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
504,NO_QUOTE,3,36.16,36.2,36.16,36.2,36.17,36.19,0,0,36.19,BID,3300.0,0,0,100,96386.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
505,QUOTE_ASK,1,36.16,36.2,36.16,36.2,36.17,36.19,0,0,36.19,BID,1800.0,0,100,0,100005.0,5.0,100005.0,3.0,0.012000000000000002,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.016
506,QUOTE_ASK,1,36.16,36.2,36.16,36.2,36.17,36.19,0,1,36.2,BID,10700.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
507,QUOTE_BOTH,2,36.16,36.2,36.16,36.2,36.17,36.19,1,1,36.2,BID,3500.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
508,QUOTE_BID,0,36.16,36.2,36.16,36.2,36.17,36.19,1,0,36.19,ASK,500.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
509,QUOTE_BID,0,36.16,36.2,36.16,36.2,36.17,36.19,1,0,36.19,ASK,1100.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
510,QUOTE_BID,0,36.16,36.2,36.16,36.2,36.17,36.19,1,0,36.19,ASK,800.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
511,QUOTE_BID,0,36.16,36.2,36.16,36.2,36.17,36.19,1,0,36.2,BID,700.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
512,QUOTE_BID,0,36.16,36.2,36.19,36.21,36.17,36.19,1,0,,,,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
513,QUOTE_ASK,1,36.19,36.21,36.2,36.21,36.19,36.21,0,1,,,,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
514,NO_QUOTE,3,36.2,36.21,36.2,36.21,36.19,36.21,0,0,36.21,BID,100.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
515,QUOTE_BID,0,36.2,36.21,36.2,36.21,36.19,36.21,1,0,36.21,BID,400.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
516,NO_QUOTE,3,36.2,36.21,36.2,36.21,36.19,36.21,0,0,36.2,ASK,500.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
517,QUOTE_BID,0,36.2,36.21,36.2,36.21,36.19,36.21,1,0,36.2,ASK,100.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
518,NO_QUOTE,3,36.2,36.21,36.2,36.21,36.19,36.21,0,0,36.2,ASK,1800.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
519,NO_QUOTE,3,36.2,36.21,36.2,36.21,36.19,36.21,0,0,36.2,ASK,3300.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
520,QUOTE_BOTH,2,36.2,36.21,36.2,36.21,36.19,36.21,0,1,36.19,ASK,400.0,100,0,100,96386.0,6.0,100006.0,1.0,0.004,5.0,0.2,0.0,0.0,0.0,0.0,0,0.023,4.804
521,QUOTE_ASK,1,36.2,36.21,36.2,36.21,36.19,36.21,0,1,36.19,ASK,3300.0,0,0,100,96386.0,6.0,100006.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
522,QUOTE_BID,0,36.2,36.21,36.2,36.21,36.19,36.21,0,0,36.19,ASK,1800.0,100,0,200,92767.0,7.0,100007.0,1.0,0.004,5.0,0.8,0.0,0.0,0.0,0.0,0,0.02,4.204
523,QUOTE_ASK,1,36.2,36.21,36.2,36.21,36.19,36.21,0,1,36.19,ASK,1500.0,0,0,200,92767.0,7.0,100007.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
524,QUOTE_ASK,1,36.2,36.21,36.2,36.21,36.19,36.21,0,1,36.19,ASK,4500.0,0,0,200,92767.0,7.0,100007.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
525,QUOTE_ASK,1,36.2,36.21,36.2,36.21,36.19,36.21,0,1,36.18,ASK,1000.0,0,0,200,92767.0,7.0,100007.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
526,QUOTE_ASK,1,36.2,36.21,36.2,36.21,36.19,36.21,0,1,36.18,ASK,6000.0,0,0,200,92767.0,7.0,100007.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
527,NO_QUOTE,3,36.2,36.21,36.2,36.21,36.19,36.21,0,0,36.18,ASK,1200.0,0,0,200,92767.0,7.0,100007.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
528,QUOTE_ASK,1,36.2,36.21,36.17,36.21,36.19,36.21,0,1,,,,0,0,200,92767.0,1.0,100001.0,-6.0,-0.03,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.004,-0.82
529,QUOTE_ASK,1,36.17,36.21,36.17,36.21,36.18,36.2,0,1,36.18,BID,64300.0,0,0,200,92767.0,1.0,100001.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
530,QUOTE_ASK,1,36.17,36.21,36.18,36.21,36.18,36.2,0,1,,,,0,0,200,92767.0,3.0,100003.0,2.0,0.008,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.782
531,NO_QUOTE,3,36.18,36.21,36.18,36.21,36.18,36.2,0,0,36.21,BID,500.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
532,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.21,BID,1000.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
533,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.21,BID,1800.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
534,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.21,BID,3300.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
535,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,400.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
536,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,500.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
537,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,100.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
538,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,900.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
539,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,1100.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
540,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,800.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
541,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,2400.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
542,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.22,BID,300.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
543,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.23,BID,400.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
544,QUOTE_ASK,1,36.18,36.21,36.18,36.21,36.18,36.2,0,1,36.23,BID,100.0,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
545,QUOTE_ASK,1,36.18,36.21,36.18,36.23,36.18,36.2,0,1,,,,0,0,200,92767.0,3.0,100003.0,0.0,0.0,0.0,0.8,0.01,0.01,0.0,0.0,0,-0.003,-0.78
546,QUOTE_ASK,1,36.18,36.23,36.18,36.23,36.19,36.21,0,0,36.21,BID,1500.0,0,100,100,96388.0,6.0,100006.0,3.0,0.012000000000000002,4.999,0.2,0.01,0.0,0.0,0.0,0,0.023,4.821
547,QUOTE_ASK,1,36.18,36.23,36.21,36.23,36.19,36.21,0,0,,,,0,0,0,100009.0,9.0,100009.0,3.0,0.012000000000000002,-1.999,0.0,0.005,0.0,0.0,0.0,0,-0.009,-1.982
548,NO_QUOTE,3,36.21,36.23,36.21,36.23,36.21,36.23,0,0,36.21,ASK,100.0,0,0,0,100009.0,9.0,100009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
549,QUOTE_BID,0,36.21,36.23,36.21,36.23,36.21,36.23,0,0,36.21,ASK,2400.0,100,0,100,96388.0,9.0,100009.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
550,NO_QUOTE,3,36.21,36.23,36.21,36.23,36.21,36.23,0,0,36.22,2,100.0,0,0,100,96388.0,9.0,100009.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
551,QUOTE_ASK,1,36.21,36.23,36.21,36.23,36.21,36.23,0,1,36.21,ASK,1600.0,0,0,100,96388.0,9.0,100009.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
552,QUOTE_ASK,1,36.21,36.23,36.21,36.23,36.21,36.23,0,1,36.21,ASK,2900.0,0,0,100,96388.0,9.0,100009.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
553,QUOTE_ASK,1,36.21,36.23,36.21,36.23,36.21,36.23,0,1,36.21,ASK,3100.0,0,0,100,96388.0,9.0,100009.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
554,QUOTE_ASK,1,36.21,36.23,36.21,36.23,36.21,36.23,0,1,36.21,ASK,1400.0,0,0,100,96388.0,9.0,100009.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
555,QUOTE_ASK,1,36.21,36.23,36.21,36.23,36.21,36.23,0,1,36.21,ASK,4500.0,0,0,100,96388.0,9.0,100009.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
556,QUOTE_ASK,1,36.21,36.23,36.21,36.22,36.21,36.23,0,1,,,,0,0,100,96388.0,9.0,100009.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
557,NO_QUOTE,3,36.21,36.22,36.2,36.22,36.2,36.22,0,0,,,,0,0,100,96388.0,8.0,100008.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.26
558,QUOTE_ASK,1,36.2,36.22,36.2,36.22,36.2,36.22,0,0,36.22,BID,1500.0,0,100,0,100010.0,10.0,100010.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
559,QUOTE_BID,0,36.2,36.22,36.2,36.22,36.2,36.22,1,0,36.22,BID,2000.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
560,QUOTE_BID,0,36.2,36.22,36.2,36.22,36.2,36.22,0,0,36.2,ASK,700.0,100,0,100,96390.0,10.0,100010.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
561,NO_QUOTE,3,36.2,36.22,36.2,36.22,36.2,36.22,0,0,36.2,ASK,600.0,0,0,100,96390.0,10.0,100010.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
562,QUOTE_ASK,1,36.2,36.22,36.2,36.22,36.2,36.22,0,1,36.2,ASK,2400.0,0,0,100,96390.0,10.0,100010.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
563,QUOTE_ASK,1,36.2,36.22,36.2,36.22,36.2,36.22,0,1,36.2,ASK,200.0,0,0,100,96390.0,10.0,100010.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
564,QUOTE_ASK,1,36.2,36.22,36.2,36.22,36.2,36.22,0,1,36.21,BID,900.0,0,0,100,96390.0,10.0,100010.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
565,QUOTE_ASK,1,36.2,36.22,36.2,36.22,36.2,36.22,0,0,36.22,BID,200.0,0,100,0,100012.0,12.0,100012.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
566,QUOTE_BID,0,36.2,36.22,36.2,36.22,36.2,36.22,1,0,36.22,BID,3300.0,0,0,0,100012.0,12.0,100012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
567,QUOTE_BOTH,2,36.2,36.22,36.2,36.22,36.2,36.22,1,0,36.22,BID,1300.0,0,100,-100,103634.0,12.0,100012.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
568,QUOTE_BID,0,36.2,36.22,36.2,36.22,36.2,36.22,1,0,36.21,ASK,900.0,0,0,-100,103634.0,12.0,100012.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
