step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
27,QUOTE_ASK,1,34.2,34.23,34.21,34.23,34.2,34.22,0,1,,,,0,0,100,96582.0,3.0,100003.0,1.0,0.004,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.191
28,QUOTE_ASK,1,34.21,34.23,34.21,34.22,34.21,34.23,0,1,,,,0,0,100,96582.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
29,QUOTE_ASK,1,34.21,34.22,34.21,34.22,34.2,34.22,0,0,34.22,BID,300.0,0,100,0,100004.0,4.0,100004.0,1.0,0.004,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.008
30,NO_QUOTE,3,34.21,34.22,34.21,34.22,34.2,34.22,0,0,34.23,BID,800.0,0,0,0,100004.0,4.0,100004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
31,QUOTE_BID,0,34.21,34.22,34.21,34.22,34.2,34.22,1,0,34.23,BID,5500.0,0,0,0,100004.0,4.0,100004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
32,QUOTE_ASK,1,34.21,34.22,34.21,34.24,34.2,34.22,0,1,,,,0,0,0,100004.0,4.0,100004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
33,NO_QUOTE,3,34.21,34.24,34.22,34.24,34.21,34.23,0,0,,,,0,0,0,100004.0,4.0,100004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
34,QUOTE_BID,0,34.22,34.24,34.22,34.25,34.22,34.24,1,0,,,,0,0,0,100004.0,4.0,100004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
35,QUOTE_BID,0,34.22,34.25,34.22,34.25,34.22,34.24,0,0,34.22,ASK,100.0,100,0,100,96582.0,4.0,100004.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
36,QUOTE_ASK,1,34.22,34.25,34.22,34.25,34.22,34.24,0,0,34.24,BID,100.0,0,100,0,100006.0,6.0,100006.0,2.0,0.008,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.013
37,NO_QUOTE,3,34.22,34.25,34.22,34.25,34.22,34.24,0,0,34.24,BID,300.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
38,NO_QUOTE,3,34.22,34.25,34.22,34.25,34.22,34.24,0,0,34.24,BID,800.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
39,QUOTE_BOTH,2,34.22,34.25,34.24,34.25,34.22,34.24,1,0,,,,0,0,-100,103430.0,5.0,100005.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.0,0.0,0,-0.001,-0.205
40,QUOTE_BID,0,34.24,34.25,34.24,34.25,34.23,34.25,1,0,34.24,ASK,400.0,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
41,QUOTE_BID,0,34.24,34.25,34.24,34.25,34.23,34.25,1,0,34.25,BID,100.0,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
42,QUOTE_BID,0,34.24,34.25,34.24,34.25,34.23,34.25,1,0,34.25,BID,1000.0,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
43,QUOTE_BID,0,34.24,34.25,34.24,34.25,34.23,34.25,1,0,34.25,BID,200.0,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
44,QUOTE_BID,0,34.24,34.25,34.23,34.25,34.23,34.25,1,0,,,,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
45,QUOTE_BID,0,34.23,34.25,34.23,34.25,34.23,34.25,1,0,34.25,BID,600.0,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
46,QUOTE_BID,0,34.23,34.25,34.23,34.25,34.23,34.25,1,0,34.25,BID,300.0,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
47,NO_QUOTE,3,34.23,34.25,34.23,34.25,34.23,34.25,0,0,34.25,BID,500.0,0,0,-100,103430.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
48,QUOTE_BID,0,34.23,34.25,34.23,34.26,34.23,34.25,1,0,,,,0,0,-100,103430.0,4.0,100004.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
49,QUOTE_BID,0,34.23,34.26,34.24,34.26,34.23,34.25,1,0,,,,0,0,-100,103430.0,4.0,100004.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
50,QUOTE_BID,0,34.24,34.26,34.24,34.26,34.24,34.26,1,0,34.26,BID,100.0,0,0,-100,103430.0,4.0,100004.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
51,QUOTE_BID,0,34.24,34.26,34.24,34.27,34.24,34.26,1,0,,,,0,0,-100,103430.0,3.0,100003.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
52,QUOTE_BID,0,34.24,34.27,34.26,34.27,34.24,34.26,1,0,,,,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
53,NO_QUOTE,3,34.26,34.27,34.26,34.27,34.25,34.27,0,0,34.26,ASK,300.0,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
54,QUOTE_BID,0,34.26,34.27,34.26,34.27,34.25,34.27,1,0,34.26,ASK,100.0,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
55,QUOTE_BID,0,34.26,34.27,34.25,34.27,34.25,34.27,1,0,,,,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
56,QUOTE_BID,0,34.25,34.27,34.23,34.27,34.25,34.27,1,0,,,,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
57,QUOTE_BID,0,34.23,34.27,34.23,34.27,34.24,34.26,1,0,34.27,BID,100.0,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
58,QUOTE_BID,0,34.23,34.27,34.23,34.27,34.24,34.26,1,0,34.25,ASK,200.0,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
59,QUOTE_BID,0,34.23,34.27,34.23,34.27,34.24,34.26,1,0,34.27,BID,1100.0,0,0,-100,103430.0,3.0,100003.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
60,QUOTE_BID,0,34.23,34.27,34.25,34.26,34.24,34.26,1,0,,,,0,0,-100,103430.0,4.0,100004.0,1.0,0.004,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.191
61,QUOTE_BID,0,34.25,34.26,34.25,34.26,34.24,34.26,1,0,34.25,ASK,1000.0,0,0,-100,103430.0,4.0,100004.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
62,QUOTE_BID,0,34.25,34.26,34.25,34.26,34.24,34.26,1,0,34.25,ASK,100.0,0,0,-100,103430.0,4.0,100004.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
63,QUOTE_BID,0,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.24,ASK,200.0,100,0,0,100006.0,6.0,100006.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
64,QUOTE_BOTH,2,34.25,34.26,34.25,34.26,34.24,34.26,0,1,34.24,ASK,700.0,100,0,100,96582.0,7.0,100007.0,1.0,0.004,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.803
65,QUOTE_ASK,1,34.25,34.26,34.25,34.26,34.24,34.26,0,1,34.24,ASK,500.0,0,0,100,96582.0,7.0,100007.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
66,QUOTE_ASK,1,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.26,BID,1000.0,0,100,0,100008.0,8.0,100008.0,1.0,0.004,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.008
67,QUOTE_ASK,1,34.25,34.26,34.25,34.26,34.24,34.26,0,1,34.24,ASK,1300.0,0,0,0,100008.0,8.0,100008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68,QUOTE_ASK,1,34.25,34.26,34.25,34.26,34.24,34.26,0,1,34.24,ASK,100.0,0,0,0,100008.0,8.0,100008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69,NO_QUOTE,3,34.25,34.26,34.23,34.24,34.24,34.26,0,0,,,,0,0,0,100008.0,8.0,100008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
70,QUOTE_BOTH,2,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.24,BID,1000.0,0,100,-100,103432.0,8.0,100008.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0,0.023,4.8
71,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.24,BID,5000.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
72,NO_QUOTE,3,34.23,34.24,34.23,34.24,34.22,34.24,0,0,34.24,BID,2400.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
73,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.24,BID,4800.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
74,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.26,BID,900.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
75,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.27,BID,600.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
76,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.27,BID,200.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
77,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.24,ASK,1000.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
78,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.25,BID,1300.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
79,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.26,BID,700.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
80,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.27,BID,5400.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
81,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.27,BID,900.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
82,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.25,ASK,900.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
83,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.27,BID,1000.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
84,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.25,ASK,700.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
85,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.25,ASK,400.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
86,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.24,ASK,800.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
87,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.24,ASK,1400.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
88,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.23,ASK,1700.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
89,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.23,ASK,300.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
90,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.23,ASK,100.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
91,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.23,ASK,1100.0,0,0,-100,103432.0,8.0,100008.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
92,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,0,0,34.22,ASK,200.0,100,0,0,100010.0,10.0,100010.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
93,QUOTE_ASK,1,34.23,34.24,34.23,34.24,34.22,34.24,0,1,34.25,BID,700.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
94,QUOTE_BOTH,2,34.23,34.24,34.23,34.24,34.22,34.24,1,1,34.25,ASK,10000.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
95,NO_QUOTE,3,34.23,34.24,34.23,34.24,34.22,34.24,0,0,34.26,BID,500.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
96,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.25,ASK,1100.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
97,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.25,ASK,500.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
98,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.27,BID,700.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
99,QUOTE_BOTH,2,34.23,34.24,34.23,34.24,34.22,34.24,1,1,34.25,ASK,9000.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
100,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.25,ASK,300.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
101,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.24,ASK,600.0,0,0,0,100010.0,10.0,100010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
102,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,0,0,34.22,ASK,2700.0,100,0,100,96588.0,11.0,100011.0,1.0,0.004,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.803
103,NO_QUOTE,3,34.23,34.24,34.23,34.24,34.22,34.24,0,0,34.24,BID,500.0,0,0,100,96588.0,11.0,100011.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
104,NO_QUOTE,3,34.23,34.24,34.23,34.24,34.22,34.24,0,0,34.24,BID,200.0,0,0,100,96588.0,11.0,100011.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
105,QUOTE_ASK,1,34.23,34.24,34.23,34.24,34.22,34.24,0,1,34.23,ASK,500.0,0,0,100,96588.0,11.0,100011.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
106,QUOTE_BID,0,34.23,34.24,34.23,34.24,34.22,34.24,1,0,34.23,ASK,200.0,0,0,100,96588.0,11.0,100011.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,-0.2
107,QUOTE_ASK,1,34.23,34.24,34.22,34.23,34.22,34.24,0,1,,,,0,0,100,96588.0,10.0,100010.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
108,QUOTE_ASK,1,34.22,34.23,34.22,34.23,34.21,34.23,0,1,34.22,ASK,7100.0,0,0,100,96588.0,10.0,100010.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
109,NO_QUOTE,3,34.22,34.23,34.22,34.23,34.21,34.23,0,0,34.22,ASK,300.0,0,0,100,96588.0,10.0,100010.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
110,QUOTE_BOTH,2,34.22,34.23,34.22,34.23,34.21,34.23,1,0,34.23,BID,600.0,0,100,0,100011.0,11.0,100011.0,1.0,0.004,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.009
111,QUOTE_BID,0,34.22,34.23,34.22,34.23,34.21,34.23,1,0,34.23,BID,400.0,0,0,0,100011.0,11.0,100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
112,NO_QUOTE,3,34.22,34.23,34.22,34.23,34.21,34.23,0,0,34.23,BID,100.0,0,0,0,100011.0,11.0,100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
113,NO_QUOTE,3,34.22,34.23,34.22,34.23,34.21,34.23,0,0,34.22,BID,1100.0,0,0,0,100011.0,11.0,100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
114,QUOTE_BID,0,34.22,34.23,34.22,34.23,34.21,34.23,1,0,34.23,BID,1200.0,0,0,0,100011.0,11.0,100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
115,NO_QUOTE,3,34.22,34.23,34.22,34.23,34.21,34.23,0,0,34.22,ASK,1000.0,0,0,0,100011.0,11.0,100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
116,QUOTE_ASK,1,34.22,34.23,34.22,34.23,34.21,34.23,0,1,34.22,ASK,600.0,0,0,0,100011.0,11.0,100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
117,QUOTE_BOTH,2,34.22,34.23,34.22,34.23,34.21,34.23,1,1,34.22,2,100.0,0,0,0,100011.0,11.0,100011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
118,QUOTE_BID,0,34.22,34.23,34.22,34.23,34.21,34.23,0,0,34.21,ASK,100.0,100,0,100,96590.0,12.0,100012.0,1.0,0.004,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.803
