step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
24,NO_QUOTE,3,36.85,36.88,36.85,36.88,36.85,36.87,0,0,36.86,ASK,300.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
25,NO_QUOTE,3,36.85,36.88,36.85,36.88,36.85,36.87,0,0,36.85,ASK,200.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
26,NO_QUOTE,3,36.85,36.88,36.85,36.88,36.85,36.87,0,0,36.85,ASK,300.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,-0.2
27,QUOTE_BID,0,36.85,36.88,36.85,36.88,36.85,36.87,0,0,36.85,ASK,1200.0,100,0,100,96314.0,-1.0,99999.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
28,QUOTE_ASK,1,36.85,36.88,36.85,36.88,36.85,36.87,0,1,36.85,ASK,2200.0,0,0,100,96314.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
29,NO_QUOTE,3,36.85,36.88,36.85,36.88,36.85,36.87,0,0,36.85,ASK,100.0,0,0,100,96314.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
30,QUOTE_ASK,1,36.85,36.88,36.84,36.88,36.85,36.87,0,1,,,,0,0,100,96314.0,-2.0,99998.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
31,NO_QUOTE,3,36.84,36.88,36.84,36.88,36.85,36.87,0,0,36.84,ASK,200.0,0,0,100,96314.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
32,NO_QUOTE,3,36.84,36.88,36.84,36.88,36.85,36.87,0,0,36.84,ASK,300.0,0,0,100,96314.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
33,QUOTE_ASK,1,36.84,36.88,36.84,36.88,36.85,36.87,0,1,36.84,ASK,100.0,0,0,100,96314.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
34,QUOTE_BOTH,2,36.84,36.88,36.84,36.88,36.85,36.87,1,1,36.83,ASK,100.0,0,0,100,96314.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
35,NO_QUOTE,3,36.84,36.88,36.84,36.88,36.85,36.87,0,0,36.82,ASK,200.0,0,0,100,96314.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
36,QUOTE_ASK,1,36.84,36.88,36.84,36.88,36.85,36.87,0,1,36.82,ASK,300.0,0,0,100,96314.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
37,QUOTE_ASK,1,36.84,36.88,36.84,36.88,36.85,36.87,0,1,36.82,ASK,2100.0,0,0,100,96314.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
38,QUOTE_ASK,1,36.84,36.88,36.82,36.87,36.85,36.87,0,1,,,,0,0,100,96314.0,-4.0,99996.0,-2.0,-0.01,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.205
39,QUOTE_ASK,1,36.82,36.87,36.82,36.86,36.83,36.85,0,1,,,,0,0,100,96314.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
40,QUOTE_ASK,1,36.82,36.86,36.82,36.86,36.83,36.85,0,1,36.84,BID,100.0,0,0,100,96314.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
41,NO_QUOTE,3,36.82,36.86,36.82,36.86,36.83,36.85,0,0,36.81,ASK,200.0,0,0,100,96314.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
42,QUOTE_ASK,1,36.82,36.86,36.82,36.86,36.83,36.85,0,1,36.81,ASK,100.0,0,0,100,96314.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
43,NO_QUOTE,3,36.82,36.86,36.81,36.82,36.83,36.85,0,0,,,,0,0,100,96314.0,-5.0,99995.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.26
44,QUOTE_ASK,1,36.81,36.82,36.8,36.82,36.8,36.82,0,1,,,,0,0,100,96314.0,-6.0,99994.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
45,NO_QUOTE,3,36.8,36.82,36.8,36.82,36.8,36.82,0,0,36.82,BID,5000.0,0,0,100,96314.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
46,QUOTE_ASK,1,36.8,36.82,36.8,36.82,36.8,36.82,0,0,36.82,BID,300.0,0,100,0,99996.0,-4.0,99996.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
47,QUOTE_ASK,1,36.8,36.82,36.8,36.82,36.8,36.82,0,0,36.82,BID,200.0,0,100,-100,103678.0,-4.0,99996.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
48,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,2000.0,0,0,-100,103678.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
49,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,500.0,0,0,-100,103678.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
50,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,100.0,0,0,-100,103678.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
51,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,2300.0,0,0,-100,103678.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
52,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,600.0,0,0,-100,103678.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
53,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,1000.0,0,0,-100,103678.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
54,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.81,2,100.0,0,0,-100,103678.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
55,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,0,0,36.8,ASK,300.0,100,0,0,99998.0,-2.0,99998.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
56,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,0,0,36.8,ASK,100.0,100,0,100,96318.0,-2.0,99998.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
57,QUOTE_ASK,1,36.8,36.82,36.8,36.82,36.8,36.82,0,0,36.82,BID,400.0,0,100,0,100000.0,0.0,100000.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
58,QUOTE_ASK,1,36.8,36.82,36.8,36.82,36.8,36.82,0,0,36.82,BID,2100.0,0,100,-100,103682.0,0.0,100000.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
59,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,700.0,0,0,-100,103682.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
60,QUOTE_BID,0,36.8,36.82,36.8,36.82,36.8,36.82,1,0,36.82,BID,900.0,0,0,-100,103682.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
61,QUOTE_BID,0,36.8,36.82,36.8,36.83,36.8,36.82,1,0,,,,0,0,-100,103682.0,-1.0,99999.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
62,QUOTE_BID,0,36.8,36.83,36.81,36.83,36.8,36.82,1,0,,,,0,0,-100,103682.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
63,QUOTE_BID,0,36.81,36.83,36.81,36.83,36.81,36.83,1,0,36.82,ASK,100.0,0,0,-100,103682.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
64,QUOTE_BID,0,36.81,36.83,36.81,36.83,36.81,36.83,1,0,36.84,BID,200.0,0,0,-100,103682.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
65,QUOTE_BID,0,36.81,36.83,36.81,36.83,36.81,36.83,1,0,36.84,BID,300.0,0,0,-100,103682.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
66,QUOTE_BID,0,36.81,36.83,36.81,36.83,36.81,36.83,0,0,36.81,ASK,300.0,100,0,0,100001.0,1.0,100001.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
67,QUOTE_BID,0,36.81,36.83,36.81,36.83,36.81,36.83,1,0,36.8,ASK,900.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68,QUOTE_BOTH,2,36.81,36.83,36.81,36.83,36.81,36.83,1,1,36.8,ASK,200.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69,QUOTE_BID,0,36.81,36.83,36.81,36.83,36.81,36.83,1,0,36.79,ASK,300.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
70,QUOTE_BOTH,2,36.81,36.83,36.81,36.83,36.81,36.83,1,1,36.79,ASK,200.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
71,NO_QUOTE,3,36.81,36.83,36.81,36.83,36.81,36.83,0,0,36.78,ASK,200.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
72,NO_QUOTE,3,36.81,36.83,36.81,36.83,36.81,36.83,0,0,36.78,ASK,1800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
73,NO_QUOTE,3,36.81,36.83,36.78,36.84,36.81,36.83,0,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
74,QUOTE_BID,0,36.78,36.84,36.78,36.83,36.8,36.82,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0,0.0,0.01
75,QUOTE_ASK,1,36.78,36.83,36.79,36.83,36.79,36.81,0,1,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0,0.0,0.01
76,NO_QUOTE,3,36.79,36.83,36.79,36.82,36.8,36.82,0,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
77,QUOTE_ASK,1,36.79,36.82,36.79,36.82,36.79,36.81,0,1,36.83,BID,100.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
78,QUOTE_BID,0,36.79,36.82,36.79,36.84,36.79,36.81,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
79,QUOTE_BID,0,36.79,36.84,36.82,36.83,36.8,36.82,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
80,NO_QUOTE,3,36.82,36.83,36.82,36.83,36.81,36.83,0,0,36.83,BID,300.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
81,NO_QUOTE,3,36.82,36.83,36.82,36.83,36.81,36.83,0,0,36.83,BID,2700.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
82,NO_QUOTE,3,36.82,36.83,36.82,36.83,36.81,36.83,0,0,36.85,BID,2000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
83,NO_QUOTE,3,36.82,36.83,36.82,36.83,36.81,36.83,0,0,36.83,ASK,900.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,-0.2
84,QUOTE_BOTH,2,36.82,36.83,36.82,36.83,36.81,36.83,1,1,36.82,ASK,600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
85,QUOTE_BOTH,2,36.82,36.83,36.82,36.83,36.81,36.83,1,1,36.82,BID,2200.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
86,QUOTE_BID,0,36.82,36.83,36.82,36.83,36.81,36.83,1,0,36.84,BID,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
87,NO_QUOTE,3,36.82,36.83,36.82,36.83,36.81,36.83,0,0,36.84,BID,500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
88,NO_QUOTE,3,36.82,36.83,36.82,36.83,36.81,36.83,0,0,36.85,BID,3500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
89,QUOTE_BID,0,36.82,36.83,36.82,36.83,36.81,36.83,1,0,36.85,BID,5000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
90,QUOTE_BID,0,36.82,36.83,36.82,36.83,36.81,36.83,1,0,36.85,BID,6000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
91,QUOTE_BID,0,36.82,36.83,36.84,36.85,36.81,36.83,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
92,QUOTE_BOTH,2,36.84,36.85,36.84,36.85,36.83,36.85,1,0,36.85,BID,1800.0,0,100,-100,103686.0,1.0,100001.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
93,QUOTE_BID,0,36.84,36.85,36.84,36.86,36.83,36.85,1,0,,,,0,0,-100,103686.0,0.0,100000.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
94,QUOTE_BID,0,36.84,36.86,36.84,36.86,36.84,36.86,0,0,36.84,ASK,3800.0,100,0,0,100002.0,2.0,100002.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
95,NO_QUOTE,3,36.84,36.86,36.84,36.86,36.84,36.86,0,0,36.84,ASK,1400.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
96,QUOTE_BOTH,2,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.84,ASK,600.0,100,0,100,96318.0,2.0,100002.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
97,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.83,ASK,4400.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
98,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.84,BID,400.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
99,QUOTE_BID,0,36.84,36.86,36.84,36.86,36.84,36.86,1,0,36.85,BID,4300.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,-0.2
100,NO_QUOTE,3,36.84,36.86,36.84,36.86,36.84,36.86,0,0,36.85,ASK,2800.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
101,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.84,ASK,500.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
102,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.84,ASK,2900.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
103,QUOTE_BOTH,2,36.84,36.86,36.84,36.86,36.84,36.86,1,1,36.83,ASK,600.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
104,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.83,ASK,10000.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
105,NO_QUOTE,3,36.84,36.86,36.84,36.86,36.84,36.86,0,0,36.82,ASK,2000.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
106,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.82,ASK,900.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
107,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.82,ASK,5900.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
108,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.82,ASK,4100.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
109,NO_QUOTE,3,36.84,36.86,36.84,36.86,36.84,36.86,0,0,36.83,BID,800.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
110,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.82,ASK,1700.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
111,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.82,ASK,500.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
112,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.83,BID,500.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
113,QUOTE_ASK,1,36.84,36.86,36.84,36.86,36.84,36.86,0,1,36.83,BID,400.0,0,0,100,96318.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
114,QUOTE_ASK,1,36.84,36.86,36.8,36.84,36.84,36.86,0,1,,,,0,0,100,96318.0,-2.0,99998.0,-4.0,-0.02,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.215
115,QUOTE_ASK,1,36.8,36.84,36.8,36.84,36.81,36.83,0,1,36.83,ASK,6800.0,0,0,100,96318.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
116,QUOTE_BID,0,36.8,36.84,36.8,36.84,36.81,36.83,0,0,36.81,ASK,400.0,100,0,200,92637.0,-3.0,99997.0,-1.0,-0.005,4.999,0.8,0.0,0.0,0.0,0.0,0,0.02,4.194
117,QUOTE_ASK,1,36.8,36.84,36.8,36.84,36.81,36.83,0,1,36.82,ASK,800.0,0,0,200,92637.0,-3.0,99997.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
118,QUOTE_ASK,1,36.8,36.84,36.8,36.81,36.81,36.83,0,1,,,,0,0,200,92637.0,-3.0,99997.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
