step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
13,NO_QUOTE,3,37.15,37.17,37.15,37.17,37.14,37.16,0,0,37.18,BID,400.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
14,QUOTE_BID,0,37.15,37.17,37.15,37.17,37.14,37.16,1,0,37.18,BID,500.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15,QUOTE_ASK,1,37.15,37.17,37.15,37.17,37.14,37.16,0,1,37.19,BID,100.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16,NO_QUOTE,3,37.15,37.17,37.15,37.17,37.14,37.16,0,0,37.19,BID,300.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
17,NO_QUOTE,3,37.15,37.17,37.15,37.19,37.14,37.16,0,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
18,QUOTE_BOTH,2,37.15,37.19,37.15,37.19,37.16,37.18,1,1,37.19,BID,200.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
19,QUOTE_ASK,1,37.15,37.19,37.15,37.19,37.16,37.18,0,1,37.2,BID,100.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
20,QUOTE_BOTH,2,37.15,37.19,37.15,37.2,37.16,37.18,1,1,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
21,QUOTE_BID,0,37.15,37.2,37.16,37.2,37.16,37.18,1,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
22,NO_QUOTE,3,37.16,37.2,37.16,37.2,37.17,37.19,0,0,37.2,BID,200.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
23,QUOTE_BOTH,2,37.16,37.2,37.16,37.19,37.17,37.19,1,1,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
24,QUOTE_BID,0,37.16,37.19,37.15,37.16,37.16,37.18,0,0,,,,0,0,100,96284.0,-1.0,99999.0,-1.0,-0.005,-2.0,0.2,0.0,0.0,0.0,0.0,0,-0.01,-2.205
25,NO_QUOTE,3,37.15,37.16,37.15,37.16,37.14,37.16,0,0,37.15,ASK,7600.0,0,0,100,96284.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
26,QUOTE_ASK,1,37.15,37.16,37.15,37.16,37.14,37.16,0,1,37.15,ASK,2300.0,0,0,100,96284.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
27,NO_QUOTE,3,37.15,37.16,37.15,37.16,37.14,37.16,0,0,37.15,ASK,300.0,0,0,100,96284.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
28,NO_QUOTE,3,37.15,37.16,37.15,37.16,37.14,37.16,0,0,37.15,ASK,200.0,0,0,100,96284.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
29,NO_QUOTE,3,37.15,37.16,37.13,37.16,37.14,37.16,0,0,,,,0,0,100,96284.0,-3.0,99997.0,-2.0,-0.01,0.0,0.2,0.0,0.0,0.005,0.15,3,-0.001,-0.365
30,QUOTE_BID,0,37.13,37.16,37.12,37.16,37.13,37.15,1,0,,,,0,0,100,96284.0,-4.0,99996.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.0,0.0,0,-0.001,-0.205
31,QUOTE_ASK,1,37.12,37.16,37.13,37.15,37.13,37.15,0,1,,,,0,0,100,96284.0,-3.0,99997.0,1.0,0.004,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.191
32,NO_QUOTE,3,37.13,37.15,37.13,37.15,37.13,37.15,0,0,37.16,BID,500.0,0,0,100,96284.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
33,QUOTE_ASK,1,37.13,37.15,37.13,37.15,37.13,37.15,0,1,37.16,BID,400.0,0,0,100,96284.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
34,QUOTE_BOTH,2,37.13,37.15,37.13,37.15,37.13,37.15,1,1,37.16,BID,200.0,0,0,100,96284.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
35,NO_QUOTE,3,37.13,37.15,37.13,37.15,37.13,37.15,0,0,37.16,BID,300.0,0,0,100,96284.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
36,QUOTE_ASK,1,37.13,37.15,37.13,37.17,37.13,37.15,0,1,,,,0,0,100,96284.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
37,QUOTE_ASK,1,37.13,37.17,37.13,37.17,37.14,37.16,0,0,37.16,BID,100.0,0,100,0,100000.0,0.0,100000.0,3.0,0.012000000000000002,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.017
38,NO_QUOTE,3,37.13,37.17,37.13,37.17,37.14,37.16,0,0,37.17,BID,700.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
39,NO_QUOTE,3,37.13,37.17,37.13,37.17,37.14,37.16,0,0,37.17,BID,2000.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
40,QUOTE_BID,0,37.13,37.17,37.13,37.18,37.14,37.16,1,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
41,QUOTE_ASK,1,37.13,37.18,37.13,37.19,37.14,37.16,0,1,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
42,QUOTE_BOTH,2,37.13,37.19,37.14,37.19,37.14,37.16,1,1,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
43,NO_QUOTE,3,37.14,37.19,37.17,37.19,37.15,37.17,0,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
44,NO_QUOTE,3,37.17,37.19,37.19,37.2,37.17,37.19,0,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
45,QUOTE_BID,0,37.19,37.2,37.19,37.2,37.18,37.2,1,0,37.19,ASK,300.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
46,QUOTE_ASK,1,37.19,37.2,37.14,37.2,37.18,37.2,0,1,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
47,QUOTE_BOTH,2,37.14,37.2,37.17,37.2,37.16,37.18,1,1,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
48,QUOTE_BOTH,2,37.17,37.2,37.17,37.2,37.17,37.19,1,0,37.19,BID,500.0,0,100,-100,103719.0,-1.0,99999.0,-1.0,-0.005,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.794
49,QUOTE_BID,0,37.17,37.2,37.17,37.2,37.17,37.19,1,0,37.2,BID,400.0,0,0,-100,103719.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
50,QUOTE_BID,0,37.17,37.2,37.17,37.2,37.17,37.19,1,0,37.2,BID,1000.0,0,0,-100,103719.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
51,NO_QUOTE,3,37.17,37.2,37.17,37.2,37.17,37.19,0,0,37.2,BID,300.0,0,0,-100,103719.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
52,QUOTE_BID,0,37.17,37.2,37.17,37.2,37.17,37.19,1,0,37.2,BID,500.0,0,0,-100,103719.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
53,QUOTE_BID,0,37.17,37.2,37.17,37.2,37.17,37.19,1,0,37.2,BID,1200.0,0,0,-100,103719.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
54,QUOTE_BID,0,37.17,37.2,37.17,37.21,37.17,37.19,1,0,,,,0,0,-100,103719.0,-2.0,99998.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
55,QUOTE_BID,0,37.17,37.21,37.18,37.21,37.18,37.2,1,0,,,,0,0,-100,103719.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
56,QUOTE_BID,0,37.18,37.21,37.2,37.21,37.18,37.2,1,0,,,,0,0,-100,103719.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
57,NO_QUOTE,3,37.2,37.21,37.2,37.21,37.19,37.21,0,0,37.2,ASK,4000.0,0,0,-100,103719.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
58,QUOTE_BID,0,37.2,37.21,37.2,37.21,37.19,37.21,1,0,37.21,BID,100.0,0,0,-100,103719.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
59,QUOTE_BID,0,37.2,37.21,37.2,37.21,37.19,37.21,1,0,37.21,BID,2900.0,0,0,-100,103719.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
60,QUOTE_BID,0,37.2,37.21,37.18,37.22,37.19,37.21,1,0,,,,0,0,-100,103719.0,-3.0,99997.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
61,QUOTE_BID,0,37.18,37.22,37.2,37.22,37.19,37.21,1,0,,,,0,0,-100,103719.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
62,QUOTE_BID,0,37.2,37.22,37.2,37.22,37.2,37.22,0,0,37.2,ASK,300.0,100,0,0,99999.0,-1.0,99999.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
63,QUOTE_BOTH,2,37.2,37.22,37.2,37.22,37.2,37.22,1,1,37.21,BID,300.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
64,NO_QUOTE,3,37.2,37.22,37.2,37.22,37.2,37.22,0,0,37.22,BID,100.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
65,QUOTE_BID,0,37.2,37.22,37.2,37.22,37.2,37.22,1,0,37.22,BID,300.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
66,QUOTE_BOTH,2,37.2,37.22,37.19,37.22,37.2,37.22,1,1,,,,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
67,QUOTE_ASK,1,37.19,37.22,37.19,37.22,37.19,37.21,0,1,37.19,ASK,100.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
68,QUOTE_BOTH,2,37.19,37.22,37.19,37.22,37.19,37.21,1,1,37.18,ASK,100.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
69,QUOTE_BOTH,2,37.19,37.22,37.19,37.22,37.19,37.21,1,1,37.18,ASK,300.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
70,QUOTE_BOTH,2,37.19,37.22,37.19,37.22,37.19,37.21,1,1,37.18,ASK,400.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
71,QUOTE_BOTH,2,37.19,37.22,37.19,37.22,37.19,37.21,1,1,37.17,ASK,300.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
72,QUOTE_BID,0,37.19,37.22,37.19,37.22,37.19,37.21,1,0,37.17,ASK,200.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
73,QUOTE_BID,0,37.19,37.22,37.19,37.22,37.19,37.21,1,0,37.17,ASK,100.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
74,QUOTE_BOTH,2,37.19,37.22,37.19,37.22,37.19,37.21,1,1,37.16,ASK,400.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
75,NO_QUOTE,3,37.19,37.22,37.19,37.22,37.19,37.21,0,0,37.16,ASK,300.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
76,NO_QUOTE,3,37.19,37.22,37.19,37.22,37.19,37.21,0,0,37.16,ASK,200.0,0,0,0,99999.0,-1.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
77,QUOTE_BOTH,2,37.19,37.22,37.16,37.17,37.19,37.21,0,1,,,,0,0,100,96280.0,-4.0,99996.0,-3.0,-0.015,-6.0,0.2,0.0,0.0,0.0,0.0,0,-0.03,-6.215
78,QUOTE_ASK,1,37.16,37.17,37.16,37.17,37.15,37.17,0,0,37.17,BID,600.0,0,100,0,99997.0,-3.0,99997.0,1.0,0.004,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.009
79,NO_QUOTE,3,37.16,37.17,37.16,37.18,37.15,37.17,0,0,,,,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
80,QUOTE_BID,0,37.16,37.18,37.17,37.18,37.16,37.18,1,0,,,,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
81,NO_QUOTE,3,37.17,37.18,37.18,37.19,37.16,37.18,0,0,,,,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
82,QUOTE_BOTH,2,37.18,37.19,37.18,37.19,37.17,37.19,1,1,37.18,ASK,1000.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
83,QUOTE_BOTH,2,37.18,37.19,37.18,37.19,37.17,37.19,0,1,37.17,ASK,2400.0,100,0,100,96280.0,-2.0,99998.0,1.0,0.004,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.803
84,QUOTE_BOTH,2,37.18,37.19,37.18,37.19,37.17,37.19,0,1,37.17,ASK,400.0,100,0,200,92563.0,-1.0,99999.0,1.0,0.004,4.999,0.8,0.005,0.0,0.0,0.0,0,0.02,4.208
85,QUOTE_ASK,1,37.18,37.19,37.18,37.19,37.17,37.19,0,1,37.18,2,100.0,0,0,200,92563.0,-1.0,99999.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
86,QUOTE_ASK,1,37.18,37.19,37.18,37.2,37.17,37.19,0,1,,,,0,0,200,92563.0,-1.0,99999.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
87,QUOTE_ASK,1,37.18,37.2,37.18,37.2,37.18,37.2,0,1,37.19,BID,2500.0,0,0,200,92563.0,-1.0,99999.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
88,NO_QUOTE,3,37.18,37.2,37.18,37.2,37.18,37.2,0,0,37.21,BID,200.0,0,0,200,92563.0,-1.0,99999.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
89,QUOTE_ASK,1,37.18,37.2,37.18,37.2,37.18,37.2,0,1,37.18,ASK,500.0,0,0,200,92563.0,-1.0,99999.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
90,QUOTE_ASK,1,37.18,37.2,37.19,37.21,37.18,37.2,0,1,,,,0,0,200,92563.0,1.0,100001.0,2.0,0.008,0.0,0.8,0.01,0.01,0.0,0.0,0,-0.003,-0.772
91,QUOTE_ASK,1,37.19,37.21,37.19,37.21,37.19,37.21,0,1,37.22,BID,600.0,0,0,200,92563.0,1.0,100001.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
92,QUOTE_ASK,1,37.19,37.21,37.19,37.21,37.19,37.21,0,1,37.2,ASK,100.0,0,0,200,92563.0,1.0,100001.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
93,QUOTE_ASK,1,37.19,37.21,37.21,37.22,37.19,37.21,0,0,,,,0,0,100,96284.0,5.0,100005.0,4.0,0.016,0.0,0.2,0.01,0.0,0.0,0.0,0,0.0,-0.174
94,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.21,ASK,100.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
95,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.19,ASK,500.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
96,QUOTE_BOTH,2,37.21,37.22,37.21,37.22,37.2,37.22,1,1,37.19,ASK,400.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
97,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.19,ASK,200.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
98,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.18,ASK,200.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
99,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.18,ASK,22000.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
100,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.18,ASK,2000.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
101,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.18,ASK,3000.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
102,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.17,ASK,1400.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
103,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.17,ASK,500.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
104,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.21,BID,500.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
105,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,1,37.21,BID,400.0,0,0,100,96284.0,5.0,100005.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
106,QUOTE_ASK,1,37.21,37.22,37.21,37.22,37.2,37.22,0,0,37.22,BID,900.0,0,100,0,100006.0,6.0,100006.0,1.0,0.004,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.008
107,NO_QUOTE,3,37.21,37.22,37.16,37.22,37.2,37.22,0,0,,,,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
108,NO_QUOTE,3,37.16,37.22,37.16,37.22,37.18,37.2,0,0,37.18,ASK,1200.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
109,QUOTE_ASK,1,37.16,37.22,37.16,37.22,37.18,37.2,0,1,37.18,ASK,600.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
110,QUOTE_BID,0,37.16,37.22,37.16,37.22,37.18,37.2,1,0,37.16,ASK,100.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
111,QUOTE_BOTH,2,37.16,37.22,37.16,37.22,37.18,37.2,1,1,37.16,ASK,500.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
112,QUOTE_BID,0,37.16,37.22,37.16,37.22,37.18,37.2,1,0,37.19,BID,400.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
113,NO_QUOTE,3,37.16,37.22,37.16,37.22,37.18,37.2,0,0,37.19,BID,2600.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
114,NO_QUOTE,3,37.16,37.22,37.16,37.22,37.18,37.2,0,0,37.19,BID,600.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
115,QUOTE_BID,0,37.16,37.22,37.16,37.22,37.18,37.2,1,0,37.22,BID,3600.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
116,QUOTE_BOTH,2,37.16,37.22,37.16,37.22,37.18,37.2,1,1,37.22,BID,400.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
117,QUOTE_BOTH,2,37.16,37.22,37.16,37.22,37.18,37.2,1,1,37.22,BID,500.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
118,QUOTE_BOTH,2,37.16,37.22,37.16,37.22,37.18,37.2,1,1,37.22,BID,200.0,0,0,0,100006.0,6.0,100006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
