step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
18,QUOTE_BID,0,34.28,34.3,34.28,34.34,34.28,34.3,1,0,,,,0,0,-100,103430.0,-4.0,99996.0,-4.0,-0.02,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.215
19,QUOTE_BID,0,34.28,34.34,34.29,34.34,34.3,34.32,1,0,,,,0,0,-100,103430.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
20,NO_QUOTE,3,34.29,34.34,34.29,34.31,34.3,34.32,0,0,,,,0,0,-100,103430.0,-1.0,99999.0,3.0,0.012000000000000002,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.243
21,QUOTE_BID,0,34.29,34.31,34.3,34.34,34.28,34.3,1,0,,,,0,0,-100,103430.0,-4.0,99996.0,-3.0,-0.015,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.21
22,QUOTE_BID,0,34.3,34.34,34.3,34.33,34.31,34.33,1,0,,,,0,0,-100,103430.0,-3.0,99997.0,1.0,0.004,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.191
23,QUOTE_BID,0,34.3,34.33,34.3,34.33,34.3,34.32,0,0,34.3,ASK,200.0,100,0,0,100000.0,0.0,100000.0,3.0,0.012000000000000002,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.016
24,QUOTE_BID,0,34.3,34.33,34.3,34.33,34.3,34.32,0,0,34.3,ASK,100.0,100,0,100,96570.0,0.0,100000.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
25,QUOTE_ASK,1,34.3,34.33,34.29,34.33,34.3,34.32,0,1,,,,0,0,100,96570.0,-1.0,99999.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
26,QUOTE_ASK,1,34.29,34.33,34.29,34.33,34.3,34.32,0,1,34.29,ASK,100.0,0,0,100,96570.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
27,QUOTE_BOTH,2,34.29,34.33,34.29,34.33,34.3,34.32,1,1,34.33,BID,400.0,0,0,100,96570.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
28,QUOTE_ASK,1,34.29,34.33,34.29,34.33,34.3,34.32,0,1,34.29,ASK,200.0,0,0,100,96570.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
29,NO_QUOTE,3,34.29,34.33,34.29,34.33,34.3,34.32,0,0,34.33,BID,100.0,0,0,100,96570.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
30,QUOTE_ASK,1,34.29,34.33,34.29,34.33,34.3,34.32,0,1,34.33,BID,200.0,0,0,100,96570.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
31,QUOTE_BID,0,34.29,34.33,34.29,34.33,34.3,34.32,0,0,34.3,ASK,1000.0,100,0,200,93140.0,-2.0,99998.0,-1.0,-0.005,4.999,0.8,0.0,0.0,0.0,0.0,0,0.02,4.194
32,QUOTE_ASK,1,34.29,34.33,34.29,34.33,34.3,34.32,0,1,34.3,ASK,400.0,0,0,200,93140.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
33,QUOTE_ASK,1,34.29,34.33,34.29,34.33,34.3,34.32,0,1,34.29,ASK,900.0,0,0,200,93140.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
34,QUOTE_ASK,1,34.29,34.33,34.29,34.32,34.3,34.32,0,1,,,,0,0,200,93140.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
35,QUOTE_ASK,1,34.29,34.32,34.29,34.32,34.29,34.31,0,1,34.29,ASK,600.0,0,0,200,93140.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
36,QUOTE_ASK,1,34.29,34.32,34.29,34.32,34.29,34.31,0,1,34.29,ASK,700.0,0,0,200,93140.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
37,QUOTE_ASK,1,34.29,34.32,34.28,34.31,34.29,34.31,0,1,,,,0,0,200,93140.0,-4.0,99996.0,-2.0,-0.01,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.8
38,QUOTE_ASK,1,34.28,34.31,34.28,34.31,34.28,34.3,0,1,34.28,ASK,100.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
39,QUOTE_ASK,1,34.28,34.31,34.28,34.31,34.28,34.3,0,1,34.28,ASK,500.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
40,NO_QUOTE,3,34.28,34.31,34.28,34.31,34.28,34.3,0,0,34.28,ASK,600.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
41,QUOTE_ASK,1,34.28,34.31,34.28,34.31,34.28,34.3,0,1,34.27,ASK,300.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
42,QUOTE_ASK,1,34.28,34.31,34.28,34.31,34.28,34.3,0,1,34.27,ASK,100.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
43,QUOTE_ASK,1,34.28,34.31,34.28,34.31,34.28,34.3,0,1,34.27,ASK,1000.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
44,QUOTE_ASK,1,34.28,34.31,34.28,34.31,34.28,34.3,0,1,34.27,ASK,1200.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
45,QUOTE_ASK,1,34.28,34.31,34.28,34.31,34.28,34.3,0,1,34.27,ASK,800.0,0,0,200,93140.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
46,QUOTE_ASK,1,34.28,34.31,34.27,34.3,34.28,34.3,0,1,,,,0,0,200,93140.0,-6.0,99994.0,-2.0,-0.01,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.8
47,QUOTE_ASK,1,34.27,34.3,34.27,34.29,34.27,34.29,0,1,,,,0,0,200,93140.0,-6.0,99994.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
48,QUOTE_ASK,1,34.27,34.29,34.26,34.29,34.27,34.29,0,1,,,,0,0,200,93140.0,-8.0,99992.0,-2.0,-0.01,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.8
49,QUOTE_ASK,1,34.26,34.29,34.26,34.28,34.26,34.28,0,1,,,,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
50,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.28,BID,100.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
51,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.26,ASK,200.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
52,NO_QUOTE,3,34.26,34.28,34.26,34.28,34.25,34.27,0,0,34.26,ASK,100.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
53,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.28,BID,400.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
54,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.26,ASK,300.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
55,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.26,ASK,1000.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
56,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.27,2,100.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
57,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.28,BID,500.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
58,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.28,BID,1600.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
59,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.28,BID,2100.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
60,QUOTE_ASK,1,34.26,34.28,34.26,34.28,34.25,34.27,0,1,34.28,ASK,1000.0,0,0,200,93140.0,-8.0,99992.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
61,QUOTE_ASK,1,34.26,34.28,34.27,34.28,34.25,34.27,0,0,,,,0,0,100,96567.0,-6.0,99994.0,2.0,0.008,0.0,0.2,0.01,0.0,0.0,0.0,0,0.0,-0.182
62,QUOTE_ASK,1,34.27,34.28,34.27,34.28,34.26,34.28,0,1,34.26,ASK,400.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
63,NO_QUOTE,3,34.27,34.28,34.27,34.28,34.26,34.28,0,0,34.28,BID,300.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
64,QUOTE_ASK,1,34.27,34.28,34.27,34.28,34.26,34.28,0,1,34.26,ASK,900.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
65,NO_QUOTE,3,34.27,34.28,34.27,34.28,34.26,34.28,0,0,34.28,BID,600.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
66,NO_QUOTE,3,34.27,34.28,34.27,34.28,34.26,34.28,0,0,34.26,ASK,1400.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
67,QUOTE_ASK,1,34.27,34.28,34.27,34.28,34.26,34.28,0,1,34.26,ASK,1300.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
68,NO_QUOTE,3,34.27,34.28,34.27,34.28,34.26,34.28,0,0,34.26,ASK,1800.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
69,QUOTE_ASK,1,34.27,34.28,34.27,34.28,34.26,34.28,0,1,34.26,ASK,500.0,0,0,100,96567.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
70,QUOTE_BOTH,2,34.27,34.28,34.27,34.28,34.26,34.28,0,1,34.26,ASK,800.0,100,0,200,93141.0,-5.0,99995.0,1.0,0.004,5.0,0.8,0.005,0.0,0.0,0.0,0,0.02,4.209
71,QUOTE_ASK,1,34.27,34.28,34.27,34.28,34.26,34.28,0,1,34.26,ASK,2000.0,0,0,200,93141.0,-5.0,99995.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
72,QUOTE_ASK,1,34.27,34.28,34.27,34.28,34.26,34.28,0,1,34.26,ASK,1900.0,0,0,200,93141.0,-5.0,99995.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
73,QUOTE_ASK,1,34.27,34.28,34.25,34.28,34.26,34.28,0,1,,,,0,0,200,93141.0,-9.0,99991.0,-4.0,-0.02,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.81
74,QUOTE_ASK,1,34.25,34.28,34.25,34.26,34.25,34.27,0,1,,,,0,0,200,93141.0,-9.0,99991.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
75,QUOTE_ASK,1,34.25,34.26,34.25,34.26,34.24,34.26,0,1,34.25,ASK,300.0,0,0,200,93141.0,-9.0,99991.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
76,QUOTE_ASK,1,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.26,BID,100.0,0,100,100,96567.0,-8.0,99992.0,1.0,0.004,4.999,0.2,0.01,0.0,0.0,0.0,0,0.023,4.813
77,QUOTE_ASK,1,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.26,BID,1000.0,0,100,0,99993.0,-7.0,99993.0,1.0,0.004,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.008
78,NO_QUOTE,3,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.26,BID,2000.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
79,NO_QUOTE,3,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.26,BID,16300.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
80,NO_QUOTE,3,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.26,BID,1400.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
81,NO_QUOTE,3,34.25,34.26,34.25,34.26,34.24,34.26,0,0,34.26,BID,400.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,-0.2
82,NO_QUOTE,3,34.25,34.26,34.25,34.27,34.24,34.26,0,0,,,,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5,-0.001,-0.25
83,QUOTE_BOTH,2,34.25,34.27,34.26,34.27,34.25,34.27,1,1,,,,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
84,NO_QUOTE,3,34.26,34.27,34.26,34.27,34.25,34.27,0,0,34.27,BID,1300.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
85,QUOTE_BID,0,34.26,34.27,34.26,34.27,34.25,34.27,1,0,34.27,BID,100.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
86,QUOTE_BID,0,34.26,34.27,34.26,34.27,34.25,34.27,1,0,34.27,BID,1200.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
87,QUOTE_BOTH,2,34.26,34.27,34.26,34.27,34.25,34.27,1,1,34.27,ASK,1400.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
88,QUOTE_BID,0,34.26,34.27,34.26,34.27,34.25,34.27,1,0,34.28,ASK,800.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
89,QUOTE_BOTH,2,34.26,34.27,34.26,34.27,34.25,34.27,1,1,34.28,ASK,300.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
90,NO_QUOTE,3,34.26,34.27,34.26,34.27,34.25,34.27,0,0,34.28,ASK,200.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
91,NO_QUOTE,3,34.26,34.27,34.26,34.27,34.25,34.27,0,0,34.27,ASK,200.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
92,QUOTE_BID,0,34.26,34.27,34.26,34.27,34.25,34.27,1,0,34.28,2,100.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
93,QUOTE_BOTH,2,34.26,34.27,34.26,34.27,34.25,34.27,1,1,34.3,BID,400.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
94,NO_QUOTE,3,34.26,34.27,34.26,34.27,34.25,34.27,0,0,34.3,BID,500.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
95,NO_QUOTE,3,34.26,34.27,34.26,34.27,34.25,34.27,0,0,34.3,BID,10000.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
96,QUOTE_BID,0,34.26,34.27,34.31,34.32,34.25,34.27,1,0,,,,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
97,QUOTE_ASK,1,34.31,34.32,34.31,34.32,34.3,34.32,0,1,34.31,ASK,2000.0,0,0,0,99993.0,-7.0,99993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
98,QUOTE_ASK,1,34.31,34.32,34.31,34.32,34.3,34.32,0,0,34.32,BID,200.0,0,100,-100,103425.0,-7.0,99993.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
99,QUOTE_BID,0,34.31,34.32,34.31,34.32,34.3,34.32,1,0,34.31,BID,100.0,0,0,-100,103425.0,-7.0,99993.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
100,QUOTE_BID,0,34.31,34.32,34.31,34.32,34.3,34.32,1,0,34.32,BID,500.0,0,0,-100,103425.0,-7.0,99993.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
101,QUOTE_BID,0,34.31,34.32,34.3,34.32,34.3,34.32,1,0,,,,0,0,-100,103425.0,-7.0,99993.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
102,NO_QUOTE,3,34.3,34.32,34.3,34.32,34.3,34.32,0,0,34.31,2,100.0,0,0,-100,103425.0,-7.0,99993.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
103,QUOTE_BID,0,34.3,34.32,34.3,34.32,34.3,34.32,0,0,34.3,ASK,1200.0,100,0,0,99995.0,-5.0,99995.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
104,NO_QUOTE,3,34.3,34.32,34.3,34.32,34.3,34.32,0,0,34.32,BID,800.0,0,0,0,99995.0,-5.0,99995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
105,QUOTE_BOTH,2,34.3,34.32,34.32,34.33,34.3,34.32,1,0,,,,0,0,-100,103427.0,-6.0,99994.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.0,0.0,0,-0.001,-0.205
106,NO_QUOTE,3,34.32,34.33,34.32,34.33,34.31,34.33,0,0,34.32,ASK,400.0,0,0,-100,103427.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
107,NO_QUOTE,3,34.32,34.33,34.32,34.33,34.31,34.33,0,0,34.3,ASK,3200.0,0,0,-100,103427.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
108,QUOTE_BOTH,2,34.32,34.33,34.32,34.33,34.31,34.33,1,1,34.3,ASK,10000.0,0,0,-100,103427.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
109,QUOTE_BID,0,34.32,34.33,34.32,34.33,34.31,34.33,1,0,34.3,ASK,1100.0,0,0,-100,103427.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
110,QUOTE_BID,0,34.32,34.33,34.32,34.33,34.31,34.33,1,0,34.3,ASK,500.0,0,0,-100,103427.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
111,QUOTE_BID,0,34.32,34.33,34.32,34.33,34.31,34.33,1,0,34.29,2,100.0,0,0,-100,103427.0,-6.0,99994.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
112,QUOTE_BID,0,34.32,34.33,34.29,34.3,34.31,34.33,0,0,,,,0,0,0,99996.0,-4.0,99996.0,2.0,0.008,-4.0,0.0,0.005,0.0,0.0,0.0,0,-0.019,-3.987
113,NO_QUOTE,3,34.29,34.3,34.29,34.3,34.28,34.3,0,0,34.29,ASK,1400.0,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
114,QUOTE_BID,0,34.29,34.3,34.29,34.3,34.28,34.3,1,0,34.29,ASK,300.0,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
115,QUOTE_BID,0,34.29,34.3,34.29,34.3,34.28,34.3,1,0,34.3,BID,800.0,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
116,NO_QUOTE,3,34.29,34.3,34.3,34.31,34.28,34.3,0,0,,,,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
