step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
25,NO_QUOTE,3,36.7,36.71,36.7,36.71,36.69,36.71,0,0,36.73,BID,200.0,0,0,100,96330.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
26,QUOTE_ASK,1,36.7,36.71,36.68,36.73,36.69,36.71,0,1,,,,0,0,100,96330.0,-2.0,99998.0,-2.0,-0.01,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.205
27,QUOTE_ASK,1,36.68,36.73,36.68,36.7,36.69,36.71,0,1,,,,0,0,100,96330.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
28,QUOTE_BOTH,2,36.68,36.7,36.68,36.7,36.68,36.7,0,1,36.68,ASK,100.0,100,0,200,92662.0,-2.0,99998.0,0.0,0.0,4.999,0.8,0.005,0.0,0.0,0.0,0,0.02,4.204
29,QUOTE_ASK,1,36.68,36.7,36.69,36.73,36.68,36.7,0,1,,,,0,0,200,92662.0,0.0,100000.0,2.0,0.008,0.0,0.8,0.01,0.01,0.0,0.0,0,-0.003,-0.772
30,QUOTE_ASK,1,36.69,36.73,36.69,36.72,36.69,36.71,0,1,,,,0,0,200,92662.0,0.0,100000.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
31,QUOTE_ASK,1,36.69,36.72,36.69,36.7,36.69,36.71,0,1,,,,0,0,200,92662.0,0.0,100000.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
32,QUOTE_ASK,1,36.69,36.7,36.68,36.71,36.68,36.7,0,1,,,,0,0,200,92662.0,-2.0,99998.0,-2.0,-0.01,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.8
33,QUOTE_ASK,1,36.68,36.71,36.69,36.71,36.68,36.7,0,1,,,,0,0,200,92662.0,0.0,100000.0,2.0,0.008,0.0,0.8,0.01,0.01,0.0,0.0,0,-0.003,-0.772
34,QUOTE_ASK,1,36.69,36.71,36.69,36.71,36.69,36.71,0,0,36.71,BID,400.0,0,100,100,96333.0,2.0,100002.0,2.0,0.008,4.999,0.2,0.01,0.0,0.0,0.0,0,0.023,4.817
35,QUOTE_ASK,1,36.69,36.71,36.69,36.71,36.69,36.71,0,1,36.71,ASK,100.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
36,NO_QUOTE,3,36.69,36.71,36.69,36.71,36.69,36.71,0,0,36.7,ASK,300.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
37,QUOTE_ASK,1,36.69,36.71,36.69,36.71,36.69,36.71,0,1,36.69,ASK,100.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
38,QUOTE_ASK,1,36.69,36.71,36.69,36.71,36.69,36.71,0,1,36.69,ASK,1000.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
39,QUOTE_BOTH,2,36.69,36.71,36.69,36.71,36.69,36.71,1,1,36.68,ASK,600.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
40,QUOTE_ASK,1,36.69,36.71,36.69,36.71,36.69,36.71,0,1,36.68,ASK,1000.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
41,NO_QUOTE,3,36.69,36.71,36.69,36.71,36.69,36.71,0,0,36.67,ASK,1000.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
42,NO_QUOTE,3,36.69,36.71,36.69,36.71,36.69,36.71,0,0,36.66,ASK,500.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
43,QUOTE_ASK,1,36.69,36.71,36.69,36.71,36.69,36.71,0,1,36.66,ASK,700.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
44,QUOTE_ASK,1,36.69,36.71,36.69,36.71,36.69,36.71,0,1,36.66,ASK,1000.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
45,NO_QUOTE,3,36.69,36.71,36.69,36.71,36.69,36.71,0,0,36.65,ASK,100.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
46,NO_QUOTE,3,36.69,36.71,36.69,36.71,36.69,36.71,0,0,36.65,ASK,200.0,0,0,100,96333.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
47,QUOTE_ASK,1,36.69,36.71,36.65,36.72,36.69,36.71,0,1,,,,0,0,100,96333.0,-2.0,99998.0,-4.0,-0.02,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.215
48,QUOTE_ASK,1,36.65,36.72,36.65,36.71,36.67,36.69,0,1,,,,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
49,NO_QUOTE,3,36.65,36.71,36.65,36.7,36.67,36.69,0,0,,,,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
50,QUOTE_ASK,1,36.65,36.7,36.65,36.69,36.66,36.68,0,1,,,,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
51,NO_QUOTE,3,36.65,36.69,36.66,36.69,36.66,36.68,0,0,,,,0,0,100,96333.0,-1.0,99999.0,1.0,0.004,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.251
52,NO_QUOTE,3,36.66,36.69,36.66,36.69,36.66,36.68,0,0,36.69,ASK,300.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
53,QUOTE_BOTH,2,36.66,36.69,36.66,36.69,36.66,36.68,1,1,36.69,ASK,600.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
54,QUOTE_ASK,1,36.66,36.69,36.66,36.69,36.66,36.68,0,1,36.67,ASK,100.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
55,QUOTE_ASK,1,36.66,36.69,36.66,36.69,36.66,36.68,0,1,36.66,ASK,6800.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
56,QUOTE_ASK,1,36.66,36.69,36.66,36.69,36.66,36.68,0,1,36.66,ASK,600.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
57,NO_QUOTE,3,36.66,36.69,36.66,36.69,36.66,36.68,0,0,36.65,ASK,3500.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
58,NO_QUOTE,3,36.66,36.69,36.66,36.69,36.66,36.68,0,0,36.69,BID,1000.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
59,QUOTE_BOTH,2,36.66,36.69,36.66,36.69,36.66,36.68,1,1,36.69,BID,100.0,0,0,100,96333.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
60,NO_QUOTE,3,36.66,36.69,36.65,36.68,36.66,36.68,0,0,,,,0,0,100,96333.0,-2.0,99998.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.26
61,QUOTE_ASK,1,36.65,36.68,36.65,36.68,36.65,36.67,0,1,36.68,BID,700.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
62,QUOTE_ASK,1,36.65,36.68,36.65,36.68,36.65,36.67,0,1,36.68,BID,1000.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
63,QUOTE_ASK,1,36.65,36.68,36.65,36.68,36.65,36.67,0,1,36.68,BID,100.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
64,NO_QUOTE,3,36.65,36.68,36.65,36.68,36.65,36.67,0,0,36.65,ASK,1300.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
65,QUOTE_ASK,1,36.65,36.68,36.65,36.68,36.65,36.67,0,1,36.64,ASK,1000.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
66,QUOTE_BID,0,36.65,36.68,36.65,36.68,36.65,36.67,1,0,36.64,ASK,100.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,-0.2
67,QUOTE_ASK,1,36.65,36.68,36.65,36.68,36.65,36.67,0,1,36.63,ASK,1000.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
68,QUOTE_ASK,1,36.65,36.68,36.65,36.68,36.65,36.67,0,1,36.63,ASK,500.0,0,0,100,96333.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
69,QUOTE_BOTH,2,36.65,36.68,36.63,36.68,36.65,36.67,1,1,,,,0,0,100,96333.0,-4.0,99996.0,-2.0,-0.01,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.205
70,QUOTE_BOTH,2,36.63,36.68,36.63,36.67,36.64,36.66,1,1,,,,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
71,QUOTE_ASK,1,36.63,36.67,36.63,36.67,36.64,36.66,0,1,36.63,ASK,100.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
72,QUOTE_ASK,1,36.63,36.67,36.63,36.66,36.64,36.66,0,1,,,,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
73,NO_QUOTE,3,36.63,36.66,36.63,36.66,36.63,36.65,0,0,36.66,BID,400.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
74,QUOTE_ASK,1,36.63,36.66,36.63,36.66,36.63,36.65,0,1,36.67,BID,300.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
75,QUOTE_ASK,1,36.63,36.66,36.63,36.66,36.63,36.65,0,1,36.66,BID,1000.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
76,QUOTE_BOTH,2,36.63,36.66,36.63,36.66,36.63,36.65,1,1,36.66,BID,100.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
77,QUOTE_ASK,1,36.63,36.66,36.63,36.66,36.63,36.65,0,1,36.66,BID,700.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
78,NO_QUOTE,3,36.63,36.66,36.63,36.66,36.63,36.65,0,0,36.67,BID,700.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
79,QUOTE_BID,0,36.63,36.66,36.63,36.66,36.63,36.65,1,0,36.67,BID,100.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,-0.2
80,QUOTE_ASK,1,36.63,36.66,36.63,36.66,36.63,36.65,0,1,36.69,BID,600.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
81,QUOTE_ASK,1,36.63,36.66,36.63,36.71,36.63,36.65,0,1,,,,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.01,0.0,0.0,0,0.0,-0.185
82,NO_QUOTE,3,36.63,36.71,36.63,36.71,36.66,36.68,0,0,36.7,ASK,600.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
83,QUOTE_ASK,1,36.63,36.71,36.63,36.71,36.66,36.68,0,1,36.7,ASK,5000.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
84,NO_QUOTE,3,36.63,36.71,36.63,36.71,36.66,36.68,0,0,36.7,ASK,500.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
85,QUOTE_ASK,1,36.63,36.71,36.63,36.71,36.66,36.68,0,1,36.71,BID,1000.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
86,NO_QUOTE,3,36.63,36.71,36.63,36.71,36.66,36.68,0,0,36.71,BID,100.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
87,NO_QUOTE,3,36.63,36.71,36.63,36.71,36.66,36.68,0,0,36.72,BID,700.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
88,NO_QUOTE,3,36.63,36.71,36.63,36.71,36.66,36.68,0,0,36.72,BID,1000.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.15,3,-0.001,-0.355
89,QUOTE_ASK,1,36.63,36.71,36.63,36.71,36.66,36.68,0,1,36.73,BID,1000.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
90,QUOTE_BOTH,2,36.63,36.71,36.63,36.71,36.66,36.68,1,1,36.73,BID,500.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
91,QUOTE_ASK,1,36.63,36.71,36.63,36.71,36.66,36.68,0,1,36.73,BID,5000.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
92,QUOTE_ASK,1,36.63,36.71,36.63,36.71,36.66,36.68,0,1,36.73,BID,47300.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
93,QUOTE_BOTH,2,36.63,36.71,36.63,36.71,36.66,36.68,1,1,36.73,BID,21800.0,0,0,100,96333.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
94,QUOTE_BOTH,2,36.63,36.71,36.7,36.74,36.66,36.68,1,0,,,,0,0,0,100001.0,1.0,100001.0,5.0,0.02,-7.999,0.0,0.005,0.0,0.0,0.0,0,-0.039,-7.974
95,NO_QUOTE,3,36.7,36.74,36.71,36.74,36.71,36.73,0,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
96,NO_QUOTE,3,36.71,36.74,36.71,36.74,36.71,36.73,0,0,36.74,BID,100.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
97,NO_QUOTE,3,36.71,36.74,36.71,36.74,36.71,36.73,0,0,36.74,BID,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
98,NO_QUOTE,3,36.71,36.74,36.71,36.75,36.71,36.73,0,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,-0.2
99,QUOTE_BOTH,2,36.71,36.75,36.71,36.75,36.72,36.74,1,1,36.7,ASK,3000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
100,QUOTE_BOTH,2,36.71,36.75,36.71,36.75,36.72,36.74,1,1,36.7,ASK,1000.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
101,NO_QUOTE,3,36.71,36.75,36.71,36.75,36.72,36.74,0,0,36.69,ASK,800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
102,NO_QUOTE,3,36.71,36.75,36.69,36.75,36.72,36.74,0,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
103,QUOTE_BOTH,2,36.69,36.75,36.69,36.74,36.71,36.73,1,1,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
104,QUOTE_BID,0,36.69,36.74,36.69,36.74,36.7,36.72,1,0,36.74,BID,400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
105,QUOTE_BOTH,2,36.69,36.74,36.69,36.74,36.7,36.72,1,1,36.69,ASK,200.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
106,NO_QUOTE,3,36.69,36.74,36.69,36.74,36.7,36.72,0,0,36.69,ASK,2500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
107,NO_QUOTE,3,36.69,36.74,36.69,36.74,36.7,36.72,0,0,36.68,ASK,2500.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
108,QUOTE_ASK,1,36.69,36.74,36.69,36.74,36.7,36.72,0,1,36.67,ASK,800.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
109,QUOTE_ASK,1,36.69,36.74,36.67,36.74,36.7,36.72,0,1,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
110,QUOTE_BID,0,36.67,36.74,36.67,36.73,36.69,36.71,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
111,QUOTE_BID,0,36.67,36.73,36.67,36.73,36.69,36.71,1,0,36.68,ASK,700.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
112,NO_QUOTE,3,36.67,36.73,36.67,36.73,36.69,36.71,0,0,36.66,ASK,900.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
113,QUOTE_BID,0,36.67,36.73,36.66,36.72,36.69,36.71,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0,0.0,0.01
114,NO_QUOTE,3,36.66,36.72,36.66,36.72,36.68,36.7,0,0,36.67,ASK,600.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
115,QUOTE_ASK,1,36.66,36.72,36.66,36.72,36.68,36.7,0,1,36.67,ASK,400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
116,QUOTE_BID,0,36.66,36.72,36.66,36.72,36.68,36.7,1,0,36.67,ASK,1400.0,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
117,QUOTE_BID,0,36.66,36.72,36.67,36.7,36.68,36.7,1,0,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
118,QUOTE_BOTH,2,36.67,36.7,36.67,36.68,36.67,36.69,1,1,,,,0,0,0,100001.0,1.0,100001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
