step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
25,NO_QUOTE,3,34.54,34.57,34.53,34.57,34.54,34.56,0,0,,,,0,0,100,96545.0,-2.0,99998.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.31
26,QUOTE_ASK,1,34.53,34.57,34.53,34.57,34.53,34.55,0,1,34.53,ASK,1100.0,0,0,100,96545.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
27,QUOTE_ASK,1,34.53,34.57,34.53,34.56,34.53,34.55,0,1,,,,0,0,100,96545.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
28,QUOTE_ASK,1,34.53,34.56,34.55,34.56,34.53,34.55,0,0,,,,0,0,0,100000.0,0.0,100000.0,2.0,0.008,0.0,0.0,0.005,0.0,0.0,0.0,0,0.0,0.013
29,QUOTE_BID,0,34.55,34.56,34.55,34.56,34.54,34.56,1,0,34.55,ASK,500.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
30,NO_QUOTE,3,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.57,BID,100.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
31,NO_QUOTE,3,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.54,ASK,500.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
32,QUOTE_BID,0,34.55,34.56,34.55,34.56,34.54,34.56,1,0,34.53,ASK,1900.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
33,NO_QUOTE,3,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.53,ASK,200.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
34,NO_QUOTE,3,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.53,ASK,100.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
35,QUOTE_BOTH,2,34.55,34.56,34.55,34.56,34.54,34.56,1,1,34.53,ASK,300.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
36,NO_QUOTE,3,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.53,ASK,1000.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
37,NO_QUOTE,3,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.53,ASK,600.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
38,QUOTE_BID,0,34.55,34.56,34.52,34.56,34.54,34.56,1,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
39,NO_QUOTE,3,34.52,34.56,34.52,34.55,34.53,34.55,0,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
40,QUOTE_BID,0,34.52,34.55,34.52,34.55,34.52,34.54,0,0,34.52,ASK,100.0,100,0,100,96548.0,0.0,100000.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
41,QUOTE_ASK,1,34.52,34.55,34.52,34.55,34.52,34.54,0,1,34.52,ASK,6900.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
42,QUOTE_ASK,1,34.52,34.55,34.52,34.55,34.52,34.54,0,1,34.52,ASK,500.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
43,QUOTE_ASK,1,34.52,34.55,34.52,34.55,34.52,34.54,0,1,34.52,ASK,600.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
44,QUOTE_ASK,1,34.52,34.55,34.52,34.55,34.52,34.54,0,1,34.52,ASK,300.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
45,QUOTE_ASK,1,34.52,34.55,34.51,34.55,34.52,34.54,0,1,,,,0,0,100,96548.0,-1.0,99999.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
46,QUOTE_ASK,1,34.51,34.55,34.51,34.54,34.52,34.54,0,1,,,,0,0,100,96548.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
47,QUOTE_ASK,1,34.51,34.54,34.52,34.54,34.51,34.53,0,1,,,,0,0,100,96548.0,0.0,100000.0,1.0,0.004,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.191
48,NO_QUOTE,3,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.52,ASK,200.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
49,QUOTE_BOTH,2,34.52,34.54,34.52,34.54,34.52,34.54,1,1,34.55,BID,600.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
50,QUOTE_BID,0,34.52,34.54,34.52,34.54,34.52,34.54,1,0,34.55,BID,100.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,-0.2
51,NO_QUOTE,3,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.55,BID,200.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
52,NO_QUOTE,3,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.55,BID,700.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
53,QUOTE_BOTH,2,34.52,34.54,34.52,34.54,34.52,34.54,1,1,34.55,BID,2500.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
54,QUOTE_BOTH,2,34.52,34.54,34.52,34.54,34.52,34.54,1,1,34.55,BID,300.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
55,QUOTE_ASK,1,34.52,34.54,34.52,34.54,34.52,34.54,0,1,34.55,ASK,700.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
56,QUOTE_ASK,1,34.52,34.54,34.52,34.54,34.52,34.54,0,1,34.55,ASK,20200.0,0,0,100,96548.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
57,NO_QUOTE,3,34.52,34.54,34.54,34.56,34.52,34.54,0,0,,,,0,0,100,96548.0,2.0,100002.0,2.0,0.008,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.247
58,QUOTE_ASK,1,34.54,34.56,34.54,34.55,34.53,34.55,0,1,,,,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
59,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.54,BID,600.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
60,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.54,BID,200.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
61,NO_QUOTE,3,34.54,34.55,34.54,34.55,34.53,34.55,0,0,34.54,BID,300.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
62,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.54,BID,100.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
63,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.54,ASK,200.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
64,QUOTE_BOTH,2,34.54,34.55,34.54,34.55,34.53,34.55,1,1,34.51,ASK,500.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
65,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.51,ASK,100.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
66,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.51,ASK,6000.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
67,NO_QUOTE,3,34.54,34.55,34.54,34.55,34.53,34.55,0,0,34.51,ASK,600.0,0,0,100,96548.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
68,NO_QUOTE,3,34.54,34.55,34.5,34.54,34.53,34.55,0,0,,,,0,0,100,96548.0,-2.0,99998.0,-4.0,-0.02,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.325
69,QUOTE_ASK,1,34.5,34.54,34.5,34.53,34.5,34.52,0,1,,,,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
70,QUOTE_ASK,1,34.5,34.53,34.5,34.53,34.5,34.52,0,1,34.5,ASK,100.0,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
71,QUOTE_ASK,1,34.5,34.53,34.5,34.53,34.5,34.52,0,1,34.5,ASK,1000.0,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
72,NO_QUOTE,3,34.5,34.53,34.5,34.53,34.5,34.52,0,0,34.5,ASK,200.0,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
73,QUOTE_ASK,1,34.5,34.53,34.5,34.53,34.5,34.52,0,1,34.5,ASK,400.0,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
74,QUOTE_ASK,1,34.5,34.53,34.5,34.53,34.5,34.52,0,1,34.5,ASK,300.0,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
75,QUOTE_ASK,1,34.5,34.53,34.5,34.53,34.5,34.52,0,1,34.5,ASK,600.0,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
76,QUOTE_ASK,1,34.5,34.53,34.5,34.53,34.5,34.52,0,1,34.5,ASK,700.0,0,0,100,96548.0,-2.0,99998.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
77,QUOTE_ASK,1,34.5,34.53,34.49,34.53,34.5,34.52,0,1,,,,0,0,100,96548.0,-3.0,99997.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
78,QUOTE_BID,0,34.49,34.53,34.49,34.52,34.5,34.52,1,0,,,,0,0,100,96548.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,-0.2
79,QUOTE_ASK,1,34.49,34.52,34.48,34.52,34.49,34.51,0,1,,,,0,0,100,96548.0,-4.0,99996.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
80,QUOTE_ASK,1,34.48,34.52,34.48,34.51,34.49,34.51,0,1,,,,0,0,100,96548.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
81,QUOTE_BOTH,2,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.48,ASK,600.0,100,0,200,93100.0,-4.0,99996.0,0.0,0.0,4.999,0.8,0.005,0.0,0.0,0.0,0,0.02,4.204
82,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.49,ASK,100.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
83,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.48,ASK,100.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
84,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.48,ASK,300.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
85,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.48,ASK,400.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
86,NO_QUOTE,3,34.48,34.51,34.48,34.51,34.48,34.5,0,0,34.5,BID,100.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
87,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.51,BID,600.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
88,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.51,BID,100.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
89,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.51,BID,200.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
90,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.51,BID,6700.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
91,NO_QUOTE,3,34.48,34.51,34.48,34.51,34.48,34.5,0,0,34.52,BID,500.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
92,NO_QUOTE,3,34.48,34.51,34.48,34.51,34.48,34.5,0,0,34.52,BID,600.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.1,2,-0.004,-0.91
93,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.52,BID,200.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
94,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.52,BID,100.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
95,NO_QUOTE,3,34.48,34.51,34.48,34.51,34.48,34.5,0,0,34.53,BID,600.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.0,0.0,0.01,0.05,1,-0.004,-0.86
96,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.53,BID,400.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
97,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.53,BID,200.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
98,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.54,BID,2500.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
99,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.54,BID,2000.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
100,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.54,BID,2400.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
101,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.54,BID,800.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
102,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.55,BID,5000.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
103,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.56,BID,600.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
104,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.56,BID,300.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
105,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.56,BID,100.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
106,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.56,BID,5000.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
107,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.57,BID,600.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
108,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.57,BID,5000.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
109,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.57,BID,400.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
110,QUOTE_ASK,1,34.48,34.51,34.48,34.51,34.48,34.5,0,1,34.58,BID,5000.0,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
111,QUOTE_ASK,1,34.48,34.51,34.48,34.58,34.48,34.5,0,1,,,,0,0,200,93100.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.01,0.0,0.0,0,-0.003,-0.78
112,QUOTE_ASK,1,34.48,34.58,34.49,34.58,34.52,34.54,0,1,,,,0,0,200,93100.0,-2.0,99998.0,2.0,0.008,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.782
113,QUOTE_ASK,1,34.49,34.58,34.49,34.59,34.52,34.54,0,1,,,,0,0,200,93100.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
114,QUOTE_ASK,1,34.49,34.59,34.51,34.53,34.53,34.55,0,1,,,,0,0,200,93100.0,2.0,100002.0,4.0,0.016,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.774
115,QUOTE_ASK,1,34.51,34.53,34.52,34.53,34.5,34.52,0,0,,,,0,0,100,96552.0,4.0,100004.0,2.0,0.008,0.0,0.2,0.01,0.0,0.0,0.0,0,0.0,-0.182
116,QUOTE_ASK,1,34.52,34.53,34.52,34.53,34.51,34.53,0,0,34.53,BID,300.0,0,100,0,100005.0,5.0,100005.0,1.0,0.004,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.008
117,QUOTE_BID,0,34.52,34.53,34.52,34.57,34.51,34.53,1,0,,,,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
118,QUOTE_ASK,1,34.52,34.57,34.52,34.57,34.53,34.55,0,1,34.56,BID,2000.0,0,0,0,100005.0,5.0,100005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
