step,action,action_id,bid_t,ask_t,bid_t1,ask_t1,model_bid,model_ask,n_working_bids,n_working_asks,trade_px_t1,trade_aggr_t1,trade_size_t1,trade_filled_buy_qty,trade_filled_sell_qty,inventory,cash,pnl,mtm_t1,delta_mtm,damp_mtm,realized_this_step,inv_penalty,inv_reduction_reward,near_miss_bonus,no_quote_inventory_penalty,no_quote_streak_penalty,no_quote_streak,normalized_reward,reward
13,QUOTE_ASK,1,34.57,34.6,34.57,34.61,34.57,34.59,0,1,,,,0,0,100,96542.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.01,0.0,0.0,0,0.0,-0.185
14,NO_QUOTE,3,34.57,34.61,34.6,34.61,34.58,34.6,0,0,,,,0,0,100,96542.0,2.0,100002.0,3.0,0.012000000000000002,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.243
15,QUOTE_ASK,1,34.6,34.61,34.6,34.61,34.59,34.61,0,1,34.6,BID,1900.0,0,0,100,96542.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
16,QUOTE_ASK,1,34.6,34.61,34.6,34.61,34.59,34.61,0,1,34.57,ASK,1700.0,0,0,100,96542.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
17,QUOTE_ASK,1,34.6,34.61,34.6,34.61,34.59,34.61,0,1,34.6,BID,1700.0,0,0,100,96542.0,2.0,100002.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
18,QUOTE_ASK,1,34.6,34.61,34.57,34.59,34.59,34.61,0,1,,,,0,0,100,96542.0,-1.0,99999.0,-3.0,-0.015,0.0,0.2,0.005,0.0,0.0,0.0,0,-0.001,-0.21
19,QUOTE_ASK,1,34.57,34.59,34.58,34.59,34.57,34.59,0,1,,,,0,0,100,96542.0,0.0,100000.0,1.0,0.004,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.191
20,QUOTE_BOTH,2,34.58,34.59,34.58,34.59,34.57,34.59,1,1,34.58,ASK,100.0,0,0,100,96542.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
21,QUOTE_ASK,1,34.58,34.59,34.58,34.61,34.57,34.59,0,1,,,,0,0,100,96542.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.01,0.0,0.0,0,0.0,-0.185
22,QUOTE_ASK,1,34.58,34.61,34.58,34.6,34.58,34.6,0,1,,,,0,0,100,96542.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
23,QUOTE_BOTH,2,34.58,34.6,34.58,34.6,34.58,34.6,0,1,34.58,ASK,900.0,100,0,200,93084.0,0.0,100000.0,0.0,0.0,5.0,0.8,0.005,0.0,0.0,0.0,0,0.02,4.205
24,QUOTE_ASK,1,34.58,34.6,34.58,34.6,34.58,34.6,0,1,34.57,ASK,100.0,0,0,200,93084.0,0.0,100000.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
25,QUOTE_ASK,1,34.58,34.6,34.58,34.6,34.58,34.6,0,1,34.57,ASK,4300.0,0,0,200,93084.0,0.0,100000.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
26,QUOTE_ASK,1,34.58,34.6,34.58,34.6,34.58,34.6,0,1,34.57,ASK,400.0,0,0,200,93084.0,0.0,100000.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
27,QUOTE_ASK,1,34.58,34.6,34.58,34.6,34.58,34.6,0,1,34.57,ASK,1000.0,0,0,200,93084.0,0.0,100000.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
28,QUOTE_ASK,1,34.58,34.6,34.56,34.59,34.58,34.6,0,1,,,,0,0,200,93084.0,-4.0,99996.0,-4.0,-0.02,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.81
29,QUOTE_ASK,1,34.56,34.59,34.56,34.59,34.56,34.58,0,1,34.56,ASK,400.0,0,0,200,93084.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
30,QUOTE_ASK,1,34.56,34.59,34.56,34.59,34.56,34.58,0,1,34.56,ASK,500.0,0,0,200,93084.0,-4.0,99996.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
31,QUOTE_ASK,1,34.56,34.59,34.55,34.59,34.56,34.58,0,1,,,,0,0,200,93084.0,-6.0,99994.0,-2.0,-0.01,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.8
32,QUOTE_ASK,1,34.55,34.59,34.55,34.57,34.56,34.58,0,1,,,,0,0,200,93084.0,-6.0,99994.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
33,QUOTE_ASK,1,34.55,34.57,34.55,34.56,34.55,34.57,0,1,,,,0,0,200,93084.0,-6.0,99994.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
34,QUOTE_ASK,1,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.56,BID,100.0,0,100,100,96540.0,-5.0,99995.0,1.0,0.004,5.0,0.2,0.01,0.0,0.0,0.0,0,0.023,4.814
35,QUOTE_ASK,1,34.55,34.56,34.55,34.56,34.54,34.56,0,0,34.56,BID,200.0,0,100,0,99996.0,-4.0,99996.0,1.0,0.004,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.009
36,QUOTE_ASK,1,34.55,34.56,34.55,34.56,34.54,34.56,0,1,34.59,BID,200.0,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
37,NO_QUOTE,3,34.55,34.56,34.56,34.57,34.54,34.56,0,0,,,,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
38,NO_QUOTE,3,34.56,34.57,34.56,34.57,34.55,34.57,0,0,34.57,BID,200.0,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
39,NO_QUOTE,3,34.56,34.57,34.56,34.57,34.55,34.57,0,0,34.57,BID,800.0,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
40,QUOTE_BID,0,34.56,34.57,34.56,34.58,34.55,34.57,1,0,,,,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
41,NO_QUOTE,3,34.56,34.58,34.57,34.58,34.56,34.58,0,0,,,,0,0,0,99996.0,-4.0,99996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
42,QUOTE_BOTH,2,34.57,34.58,34.57,34.58,34.56,34.58,1,0,34.58,BID,200.0,0,100,-100,103454.0,-4.0,99996.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
43,QUOTE_BID,0,34.57,34.58,34.57,34.58,34.56,34.58,1,0,34.57,BID,100.0,0,0,-100,103454.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
44,QUOTE_BID,0,34.57,34.58,34.57,34.58,34.56,34.58,1,0,34.57,BID,1600.0,0,0,-100,103454.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
45,QUOTE_BID,0,34.57,34.58,34.57,34.58,34.56,34.58,1,0,34.57,BID,300.0,0,0,-100,103454.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
46,QUOTE_BID,0,34.57,34.58,34.57,34.58,34.56,34.58,1,0,34.57,ASK,200.0,0,0,-100,103454.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
47,QUOTE_BID,0,34.57,34.58,34.57,34.58,34.56,34.58,1,0,34.57,ASK,500.0,0,0,-100,103454.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
48,QUOTE_BID,0,34.57,34.58,34.57,34.58,34.56,34.58,0,0,34.56,ASK,100.0,100,0,0,99998.0,-2.0,99998.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
49,QUOTE_ASK,1,34.57,34.58,34.57,34.58,34.56,34.58,0,1,34.56,ASK,600.0,0,0,0,99998.0,-2.0,99998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
50,QUOTE_BID,0,34.57,34.58,34.57,34.58,34.56,34.58,0,0,34.56,ASK,3500.0,100,0,100,96542.0,-1.0,99999.0,1.0,0.004,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.803
51,QUOTE_ASK,1,34.57,34.58,34.57,34.58,34.56,34.58,0,1,34.56,ASK,1200.0,0,0,100,96542.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
52,NO_QUOTE,3,34.57,34.58,34.57,34.58,34.56,34.58,0,0,34.56,ASK,1100.0,0,0,100,96542.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
53,QUOTE_ASK,1,34.57,34.58,34.57,34.58,34.56,34.58,0,1,34.55,ASK,200.0,0,0,100,96542.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
54,QUOTE_ASK,1,34.57,34.58,34.57,34.58,34.56,34.58,0,1,34.55,ASK,800.0,0,0,100,96542.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
55,QUOTE_BOTH,2,34.57,34.58,34.57,34.58,34.56,34.58,1,1,34.55,ASK,100.0,0,0,100,96542.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
56,QUOTE_ASK,1,34.57,34.58,34.57,34.58,34.56,34.58,0,1,34.55,ASK,1000.0,0,0,100,96542.0,-1.0,99999.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
57,NO_QUOTE,3,34.57,34.58,34.54,34.57,34.56,34.58,0,0,,,,0,0,100,96542.0,-4.0,99996.0,-3.0,-0.015,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.27
58,QUOTE_ASK,1,34.54,34.57,34.54,34.57,34.54,34.56,0,1,34.54,ASK,100.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
59,QUOTE_ASK,1,34.54,34.57,34.54,34.57,34.54,34.56,0,1,34.55,ASK,300.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
60,QUOTE_ASK,1,34.54,34.57,34.54,34.57,34.54,34.56,0,1,34.55,ASK,700.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
61,QUOTE_BOTH,2,34.54,34.57,34.54,34.56,34.54,34.56,1,1,,,,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
62,QUOTE_ASK,1,34.54,34.56,34.54,34.55,34.53,34.55,0,1,,,,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
63,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.54,ASK,200.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
64,NO_QUOTE,3,34.54,34.55,34.54,34.55,34.53,34.55,0,0,34.54,ASK,500.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
65,QUOTE_BOTH,2,34.54,34.55,34.54,34.55,34.53,34.55,1,1,34.54,ASK,900.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
66,NO_QUOTE,3,34.54,34.55,34.54,34.55,34.53,34.55,0,0,34.54,ASK,400.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
67,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.54,ASK,1300.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
68,QUOTE_ASK,1,34.54,34.55,34.54,34.55,34.53,34.55,0,1,34.54,ASK,1000.0,0,0,100,96542.0,-4.0,99996.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
69,QUOTE_ASK,1,34.54,34.55,34.53,34.55,34.53,34.55,0,1,,,,0,0,100,96542.0,-5.0,99995.0,-1.0,-0.005,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.2
70,QUOTE_BOTH,2,34.53,34.55,34.53,34.55,34.53,34.55,1,0,34.55,BID,100.0,0,100,0,99997.0,-3.0,99997.0,2.0,0.008,5.0,0.0,0.005,0.0,0.0,0.0,0,0.024,5.013
71,NO_QUOTE,3,34.53,34.55,34.53,34.55,34.53,34.55,0,0,34.55,BID,300.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
72,QUOTE_ASK,1,34.53,34.55,34.53,34.56,34.53,34.55,0,1,,,,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
73,QUOTE_ASK,1,34.53,34.56,34.53,34.56,34.53,34.55,0,1,34.56,BID,1000.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
74,NO_QUOTE,3,34.53,34.56,34.53,34.56,34.53,34.55,0,0,34.55,ASK,900.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
75,NO_QUOTE,3,34.53,34.56,34.53,34.56,34.53,34.55,0,0,34.55,2,100.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
76,QUOTE_BID,0,34.53,34.56,34.53,34.56,34.53,34.55,1,0,34.55,BID,200.0,0,0,0,99997.0,-3.0,99997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
77,QUOTE_BOTH,2,34.53,34.56,34.53,34.56,34.53,34.55,0,1,34.53,ASK,100.0,100,0,100,96544.0,-3.0,99997.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
78,QUOTE_ASK,1,34.53,34.56,34.53,34.56,34.53,34.55,0,1,34.53,ASK,200.0,0,0,100,96544.0,-3.0,99997.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
79,NO_QUOTE,3,34.53,34.56,34.52,34.55,34.53,34.55,0,0,,,,0,0,100,96544.0,-4.0,99996.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.26
80,QUOTE_BOTH,2,34.52,34.55,34.52,34.55,34.52,34.54,1,0,34.54,BID,100.0,0,100,0,99998.0,-2.0,99998.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
81,QUOTE_BOTH,2,34.52,34.55,34.52,34.55,34.52,34.54,1,1,34.55,BID,900.0,0,0,0,99998.0,-2.0,99998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
82,QUOTE_BID,0,34.52,34.55,34.52,34.55,34.52,34.54,0,0,34.52,ASK,600.0,100,0,100,96546.0,-2.0,99998.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
83,QUOTE_BOTH,2,34.52,34.55,34.52,34.55,34.52,34.54,0,1,34.52,ASK,100.0,100,0,200,93094.0,-2.0,99998.0,0.0,0.0,4.999,0.8,0.005,0.0,0.0,0.0,0,0.02,4.204
84,QUOTE_ASK,1,34.52,34.55,34.52,34.55,34.52,34.54,0,1,34.52,ASK,400.0,0,0,200,93094.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
85,QUOTE_ASK,1,34.52,34.55,34.52,34.55,34.52,34.54,0,1,34.52,ASK,1000.0,0,0,200,93094.0,-2.0,99998.0,0.0,0.0,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.79
86,QUOTE_ASK,1,34.52,34.55,34.51,34.55,34.52,34.54,0,1,,,,0,0,200,93094.0,-4.0,99996.0,-2.0,-0.01,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.8
87,QUOTE_ASK,1,34.51,34.55,34.52,34.53,34.52,34.54,0,1,,,,0,0,200,93094.0,-2.0,99998.0,2.0,0.008,0.0,0.8,0.01,0.0,0.0,0.0,0,-0.003,-0.782
88,QUOTE_ASK,1,34.52,34.53,34.52,34.53,34.51,34.53,0,0,34.53,BID,400.0,0,100,100,96547.0,-1.0,99999.0,1.0,0.004,4.999,0.2,0.01,0.0,0.0,0.0,0,0.023,4.813
89,QUOTE_ASK,1,34.52,34.53,34.52,34.53,34.51,34.53,0,0,34.53,BID,300.0,0,100,0,100000.0,0.0,100000.0,1.0,0.004,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.008
90,NO_QUOTE,3,34.52,34.53,34.52,34.54,34.51,34.53,0,0,,,,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
91,NO_QUOTE,3,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.54,BID,700.0,0,0,0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
92,QUOTE_BOTH,2,34.52,34.54,34.52,34.54,34.52,34.54,1,0,34.54,BID,200.0,0,100,-100,103454.0,0.0,100000.0,0.0,0.0,4.999,0.2,0.0,0.0,0.0,0.0,0,0.023,4.799
93,NO_QUOTE,3,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.53,BID,100.0,0,0,-100,103454.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
94,NO_QUOTE,3,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.53,BID,1100.0,0,0,-100,103454.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.1,2,-0.001,-0.305
95,NO_QUOTE,3,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.53,BID,2100.0,0,0,-100,103454.0,0.0,100000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.15,3,-0.001,-0.355
96,QUOTE_BID,0,34.52,34.54,34.52,34.54,34.52,34.54,0,0,34.52,ASK,1200.0,100,0,0,100002.0,2.0,100002.0,2.0,0.008,4.999,0.0,0.005,0.0,0.0,0.0,0,0.024,5.012
97,QUOTE_BID,0,34.52,34.54,34.51,34.53,34.52,34.54,1,0,,,,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0,0.0,0.01
98,QUOTE_BID,0,34.51,34.53,34.51,34.53,34.5,34.52,1,0,34.52,2,100.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
99,QUOTE_ASK,1,34.51,34.53,34.51,34.53,34.5,34.52,0,1,34.53,BID,200.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
100,QUOTE_ASK,1,34.51,34.53,34.51,34.53,34.5,34.52,0,1,34.53,BID,2000.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
101,QUOTE_BOTH,2,34.51,34.53,34.51,34.53,34.5,34.52,1,1,34.52,ASK,300.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
102,NO_QUOTE,3,34.51,34.53,34.51,34.53,34.5,34.52,0,0,34.51,ASK,100.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
103,NO_QUOTE,3,34.51,34.53,34.51,34.53,34.5,34.52,0,0,34.51,ASK,400.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-0.1
104,NO_QUOTE,3,34.51,34.53,34.51,34.53,34.5,34.52,0,0,34.51,ASK,2500.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,-0.15
105,QUOTE_BOTH,2,34.51,34.53,34.51,34.53,34.5,34.52,1,1,34.51,ASK,500.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
106,NO_QUOTE,3,34.51,34.53,34.51,34.53,34.5,34.52,0,0,34.53,BID,3200.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
107,QUOTE_BOTH,2,34.51,34.53,34.51,34.53,34.5,34.52,1,1,34.53,BID,1000.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
108,NO_QUOTE,3,34.51,34.53,34.51,34.53,34.5,34.52,0,0,34.53,BID,600.0,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.0,-0.05
109,QUOTE_ASK,1,34.51,34.53,34.51,34.54,34.5,34.52,0,1,,,,0,0,0,100002.0,2.0,100002.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0,0.0,0.01
110,QUOTE_BOTH,2,34.51,34.54,34.53,34.54,34.51,34.53,1,0,,,,0,0,-100,103455.0,1.0,100001.0,-1.0,-0.005,0.0,0.2,0.0,0.0,0.0,0.0,0,-0.001,-0.205
111,NO_QUOTE,3,34.53,34.54,34.53,34.54,34.52,34.54,0,0,34.53,ASK,2400.0,0,0,-100,103455.0,1.0,100001.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
112,QUOTE_BID,0,34.53,34.54,34.53,34.54,34.52,34.54,1,0,34.54,BID,1000.0,0,0,-100,103455.0,1.0,100001.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
113,NO_QUOTE,3,34.53,34.54,34.53,34.54,34.52,34.54,0,0,34.54,BID,900.0,0,0,-100,103455.0,1.0,100001.0,0.0,0.0,0.0,0.2,0.0,0.0,0.005,0.05,1,-0.001,-0.255
114,QUOTE_BID,0,34.53,34.54,34.53,34.54,34.52,34.54,1,0,34.54,BID,500.0,0,0,-100,103455.0,1.0,100001.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
115,QUOTE_BID,0,34.53,34.54,34.53,34.54,34.52,34.54,1,0,34.54,BID,400.0,0,0,-100,103455.0,1.0,100001.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
116,QUOTE_BID,0,34.53,34.54,34.53,34.54,34.52,34.54,1,0,34.53,2,100.0,0,0,-100,103455.0,1.0,100001.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
117,QUOTE_BID,0,34.53,34.54,34.53,34.54,34.52,34.54,1,0,34.55,BID,2000.0,0,0,-100,103455.0,1.0,100001.0,0.0,0.0,0.0,0.2,0.005,0.0,0.0,0.0,0,0.0,-0.195
