symbol,rpt_seq,network_received_time,event_type,md_entry_px,md_entry_size,aggressor,en_s_px_1,en_b_px_1
PETR4,4771,2025-03-31 13:03:52.981302164+00:00,book,,,,37.35,37.35
PETR4,4773,2025-03-31 13:03:52.981302164+00:00,book,,,,37.37,37.35
PETR4,4792,2025-03-31 13:03:52.982591547+00:00,book,,,,37.36,37.35
PETR4,4928,2025-03-31 13:03:52.987707183+00:00,trade,37.36,600.0,4.0,37.36,37.35
PETR4,4931,2025-03-31 13:03:52.987707183+00:00,book,,,,37.37,37.36
PETR4,4933,2025-03-31 13:03:52.988044880+00:00,trade,37.37,200.0,4.0,37.37,37.36
PETR4,4941,2025-03-31 13:03:52.989246942+00:00,trade,37.37,2300.0,4.0,37.37,37.36
PETR4,4946,2025-03-31 13:03:52.990293518+00:00,trade,37.37,100.0,4.0,37.37,37.36
PETR4,4953,2025-03-31 13:03:52.992527150+00:00,trade,37.37,400.0,4.0,37.37,37.36
PETR4,4968,2025-03-31 13:03:52.994601078+00:00,trade,37.37,1700.0,4.0,37.37,37.36
PETR4,4969,2025-03-31 13:03:52.994601078+00:00,book,,,,37.39,37.36
PETR4,4971,2025-03-31 13:03:52.995522626+00:00,trade,37.36,7300.0,3.0,37.39,37.36
PETR4,4972,2025-03-31 13:03:52.995522626+00:00,trade,37.36,400.0,3.0,37.39,37.36
PETR4,4973,2025-03-31 13:03:52.995522626+00:00,trade,37.35,3500.0,3.0,37.39,37.36
PETR4,4974,2025-03-31 13:03:52.995522626+00:00,trade,37.35,300.0,3.0,37.39,37.36
PETR4,4975,2025-03-31 13:03:52.995522626+00:00,trade,37.35,500.0,3.0,37.39,37.36
PETR4,4976,2025-03-31 13:03:52.995522626+00:00,trade,37.34,600.0,3.0,37.39,37.36
PETR4,4978,2025-03-31 13:03:52.995522626+00:00,trade,37.32,5000.0,3.0,37.39,37.36
PETR4,4980,2025-03-31 13:03:52.995522626+00:00,trade,37.31,100.0,3.0,37.39,37.36
PETR4,4982,2025-03-31 13:03:52.995522626+00:00,trade,37.31,5000.0,3.0,37.39,37.36
PETR4,4983,2025-03-31 13:03:52.995522626+00:00,trade,37.300000000000004,100.0,3.0,37.39,37.36
PETR4,4985,2025-03-31 13:03:52.995522626+00:00,trade,37.300000000000004,5000.0,3.0,37.39,37.36
PETR4,4986,2025-03-31 13:03:52.995522626+00:00,trade,37.300000000000004,700.0,3.0,37.39,37.36
PETR4,4989,2025-03-31 13:03:52.995522626+00:00,trade,37.29,200.0,3.0,37.39,37.36
PETR4,4991,2025-03-31 13:03:52.995522626+00:00,book,,,,37.39,37.28
PETR4,4994,2025-03-31 13:03:52.995955460+00:00,book,,,,37.39,37.37
PETR4,5000,2025-03-31 13:03:52.996935748+00:00,book,,,,37.38,37.37
PETR4,5003,2025-03-31 13:03:52.997300342+00:00,book,,,,37.38,37.36
PETR4,5004,2025-03-31 13:03:52.997399434+00:00,book,,,,37.38,37.33
PETR4,5007,2025-03-31 13:03:52.997935981+00:00,book,,,,37.37,37.33
PETR4,5013,2025-03-31 13:03:52.998565041+00:00,book,,,,37.36,37.33
PETR4,5023,2025-03-31 13:03:52.999086455+00:00,book,,,,37.35,37.33
PETR4,5051,2025-03-31 13:03:53.003386959+00:00,book,,,,37.34,37.33
PETR4,5053,2025-03-31 13:03:53.003464662+00:00,book,,,,37.34,37.29
PETR4,5088,2025-03-31 13:03:53.005683683+00:00,book,,,,37.34,37.300000000000004
PETR4,5167,2025-03-31 13:03:53.041198991+00:00,trade,37.34,300.0,4.0,37.34,37.300000000000004
PETR4,5170,2025-03-31 13:03:53.045680225+00:00,book,,,,37.35,37.300000000000004
PETR4,5175,2025-03-31 13:03:53.048431575+00:00,book,,,,37.35,37.31
PETR4,5185,2025-03-31 13:03:53.056359775+00:00,book,,,,37.35,37.32
PETR4,5188,2025-03-31 13:03:53.058806673+00:00,book,,,,37.34,37.32
PETR4,5194,2025-03-31 13:03:53.066482976+00:00,trade,37.34,100.0,4.0,37.34,37.32
PETR4,5200,2025-03-31 13:03:53.066668496+00:00,book,,,,37.36,37.32
PETR4,5278,2025-03-31 13:03:53.135267168+00:00,book,,,,37.38,37.35
PETR4,5294,2025-03-31 13:03:53.165304422+00:00,trade,37.36,600.0,3.0,37.38,37.35
PETR4,5295,2025-03-31 13:03:53.165304422+00:00,trade,37.35,700.0,3.0,37.38,37.35
PETR4,5297,2025-03-31 13:03:53.165304422+00:00,trade,37.35,100.0,3.0,37.38,37.35
PETR4,5299,2025-03-31 13:03:53.165304422+00:00,trade,37.35,200.0,3.0,37.38,37.35
PETR4,5312,2025-03-31 13:03:53.174337536+00:00,book,,,,37.37,37.34
PETR4,5314,2025-03-31 13:03:53.174738564+00:00,trade,37.33,300.0,3.0,37.37,37.34
PETR4,5442,2025-03-31 13:03:53.325088851+00:00,book,,,,37.36,37.34
PETR4,5445,2025-03-31 13:03:53.325660340+00:00,trade,37.33,200.0,3.0,37.36,37.34
PETR4,5447,2025-03-31 13:03:53.325660340+00:00,trade,37.32,600.0,3.0,37.36,37.34
PETR4,5448,2025-03-31 13:03:53.325660340+00:00,trade,37.32,400.0,3.0,37.36,37.34
PETR4,5449,2025-03-31 13:03:53.325660340+00:00,trade,37.32,500.0,3.0,37.36,37.34
PETR4,5466,2025-03-31 13:03:53.338974267+00:00,book,,,,37.36,37.31
PETR4,5472,2025-03-31 13:03:53.354089729+00:00,trade,37.36,100.0,4.0,37.36,37.31
PETR4,5480,2025-03-31 13:03:53.379262134+00:00,trade,37.36,400.0,4.0,37.36,37.31
PETR4,5481,2025-03-31 13:03:53.379262134+00:00,trade,37.36,700.0,4.0,37.36,37.31
PETR4,5485,2025-03-31 13:03:53.379262134+00:00,trade,37.37,500.0,4.0,37.36,37.31
PETR4,5486,2025-03-31 13:03:53.379262134+00:00,book,,,,37.38,37.32
PETR4,5491,2025-03-31 13:03:53.379746273+00:00,trade,37.37,1900.0,3.0,37.38,37.32
PETR4,5494,2025-03-31 13:03:53.379804231+00:00,book,,,,37.38,37.34
PETR4,5499,2025-03-31 13:03:53.380559109+00:00,trade,37.36,100.0,3.0,37.38,37.34
PETR4,5540,2025-03-31 13:03:53.478615582+00:00,trade,37.36,200.0,3.0,37.38,37.34
PETR4,5580,2025-03-31 13:03:53.629108183+00:00,trade,37.35,400.0,3.0,37.38,37.34
PETR4,5635,2025-03-31 13:03:54.165672004+00:00,trade,37.37,600.0,3.0,37.38,37.34
PETR4,5638,2025-03-31 13:03:54.165752448+00:00,book,,,,37.39,37.35
PETR4,5729,2025-03-31 13:03:57.930925079+00:00,book,,,,37.35,37.34
PETR4,5772,2025-03-31 13:04:00.660708301+00:00,trade,37.36,200.0,4.0,37.35,37.34
PETR4,5780,2025-03-31 13:04:01.078322388+00:00,trade,37.36,500.0,4.0,37.35,37.34
PETR4,5790,2025-03-31 13:04:02.362295106+00:00,trade,37.35,1100.0,3.0,37.35,37.34
PETR4,5809,2025-03-31 13:04:04.191654652+00:00,trade,37.34,100.0,3.0,37.35,37.34
PETR4,5810,2025-03-31 13:04:04.191654652+00:00,trade,37.34,500.0,3.0,37.35,37.34
PETR4,5892,2025-03-31 13:04:11.283256382+00:00,trade,37.33,500.0,3.0,37.35,37.34
PETR4,5893,2025-03-31 13:04:11.283256382+00:00,trade,37.33,100.0,3.0,37.35,37.34
PETR4,5896,2025-03-31 13:04:11.283256382+00:00,trade,37.32,100.0,3.0,37.35,37.34
PETR4,5948,2025-03-31 13:04:11.385503747+00:00,trade,37.32,1000.0,3.0,37.35,37.34
PETR4,5952,2025-03-31 13:04:11.385577008+00:00,trade,37.32,1600.0,3.0,37.35,37.34
PETR4,5962,2025-03-31 13:04:11.386236161+00:00,trade,37.31,200.0,3.0,37.35,37.34
PETR4,5963,2025-03-31 13:04:11.386236161+00:00,trade,37.31,500.0,3.0,37.35,37.34
PETR4,5965,2025-03-31 13:04:11.386236161+00:00,trade,37.31,1000.0,3.0,37.35,37.34
PETR4,6000,2025-03-31 13:04:11.439178556+00:00,trade,37.32,200.0,3.0,37.35,37.34
PETR4,6057,2025-03-31 13:04:14.984852403+00:00,book,,,,37.33,37.31
PETR4,6060,2025-03-31 13:04:14.985276856+00:00,trade,37.33,500.0,4.0,37.33,37.31
PETR4,6073,2025-03-31 13:04:15.071738698+00:00,trade,37.33,300.0,4.0,37.33,37.31
PETR4,6076,2025-03-31 13:04:15.072046116+00:00,trade,37.33,1200.0,4.0,37.33,37.31
PETR4,6153,2025-03-31 13:04:18.349546961+00:00,trade,37.32,900.0,3.0,37.33,37.31
PETR4,6169,2025-03-31 13:04:18.383010067+00:00,book,,,,37.32,37.31
PETR4,6176,2025-03-31 13:04:18.383555785+00:00,trade,37.32,1000.0,4.0,37.32,37.31
PETR4,6217,2025-03-31 13:04:20.071758218+00:00,trade,37.33,100.0,4.0,37.32,37.31
PETR4,6263,2025-03-31 13:04:23.943876915+00:00,book,,,,37.33,37.32
PETR4,6367,2025-03-31 13:04:27.614558458+00:00,trade,37.33,200.0,4.0,37.33,37.32
PETR4,6368,2025-03-31 13:04:27.614558458+00:00,trade,37.33,2000.0,4.0,37.33,37.32
PETR4,6519,2025-03-31 13:04:35.065155081+00:00,trade,37.36,1500.0,4.0,37.33,37.32
PETR4,6542,2025-03-31 13:04:35.073401704+00:00,trade,37.36,300.0,4.0,37.33,37.32
PETR4,6557,2025-03-31 13:04:35.081423208+00:00,trade,37.38,300.0,4.0,37.33,37.32
PETR4,6596,2025-03-31 13:04:39.464942284+00:00,trade,37.38,100.0,4.0,37.33,37.32
PETR4,6612,2025-03-31 13:04:39.712460391+00:00,trade,37.35,1900.0,3.0,37.33,37.32
PETR4,6632,2025-03-31 13:04:39.713202327+00:00,trade,37.35,7100.0,4.0,37.33,37.32
PETR4,6651,2025-03-31 13:04:39.722470418+00:00,trade,37.34,200.0,3.0,37.33,37.32
PETR4,6674,2025-03-31 13:04:39.730690517+00:00,trade,37.38,600.0,4.0,37.33,37.32
PETR4,6677,2025-03-31 13:04:39.730690517+00:00,book,,,,37.39,37.34
PETR4,6711,2025-03-31 13:04:40.070863485+00:00,trade,37.39,300.0,4.0,37.39,37.34
PETR4,6713,2025-03-31 13:04:40.070863485+00:00,trade,37.39,1500.0,4.0,37.39,37.34
PETR4,6714,2025-03-31 13:04:40.070863485+00:00,trade,37.39,100.0,4.0,37.39,37.34
PETR4,6726,2025-03-31 13:04:40.377923153+00:00,trade,37.39,400.0,4.0,37.39,37.34
PETR4,6736,2025-03-31 13:04:40.388850555+00:00,book,,,,37.4,37.35
PETR4,6800,2025-03-31 13:04:41.657918379+00:00,trade,37.34,700.0,3.0,37.4,37.35
PETR4,6801,2025-03-31 13:04:41.657918379+00:00,trade,37.34,400.0,3.0,37.4,37.35
PETR4,6812,2025-03-31 13:04:41.663044140+00:00,trade,37.37,300.0,4.0,37.4,37.35
PETR4,6871,2025-03-31 13:04:44.878079504+00:00,trade,37.38,500.0,4.0,37.4,37.35
PETR4,6901,2025-03-31 13:04:45.073730320+00:00,trade,37.39,500.0,4.0,37.4,37.35
PETR4,6906,2025-03-31 13:04:45.073940516+00:00,book,,,,37.4,37.36
PETR4,6916,2025-03-31 13:04:45.080514520+00:00,trade,37.4,100.0,4.0,37.4,37.36
PETR4,6933,2025-03-31 13:04:45.914251670+00:00,trade,37.36,500.0,3.0,37.4,37.36
PETR4,6953,2025-03-31 13:04:47.031332977+00:00,trade,37.36,800.0,3.0,37.4,37.36
PETR4,6994,2025-03-31 13:04:50.071429409+00:00,trade,37.39,200.0,4.0,37.4,37.36
PETR4,7014,2025-03-31 13:04:50.186435319+00:00,book,,,,37.4,37.37
PETR4,7018,2025-03-31 13:04:50.459181748+00:00,trade,37.37,100.0,3.0,37.4,37.37
PETR4,7069,2025-03-31 13:04:54.534173891+00:00,trade,37.4,200.0,4.0,37.4,37.37
PETR4,7070,2025-03-31 13:04:54.534173891+00:00,trade,37.4,800.0,4.0,37.4,37.37
PETR4,7080,2025-03-31 13:04:54.541203879+00:00,book,,,,37.4,37.38
PETR4,7083,2025-03-31 13:04:54.545270927+00:00,trade,37.4,4800.0,4.0,37.4,37.38
PETR4,7117,2025-03-31 13:04:55.071358487+00:00,trade,37.4,1100.0,4.0,37.4,37.38
PETR4,7176,2025-03-31 13:05:00.012306727+00:00,trade,37.37,200.0,3.0,37.4,37.38
PETR4,7222,2025-03-31 13:05:04.656593271+00:00,trade,37.37,2000.0,3.0,37.4,37.38
PETR4,7253,2025-03-31 13:05:05.069763795+00:00,trade,37.4,400.0,4.0,37.4,37.38
PETR4,7264,2025-03-31 13:05:06.368305773+00:00,trade,37.39,100.0,2.0,37.4,37.38
PETR4,7265,2025-03-31 13:05:06.368305773+00:00,book,,,,37.39,37.38
PETR4,7287,2025-03-31 13:05:08.033370502+00:00,trade,37.38,100.0,2.0,37.39,37.38
PETR4,7321,2025-03-31 13:05:10.655448705+00:00,trade,37.39,600.0,4.0,37.39,37.38
PETR4,7367,2025-03-31 13:05:11.846558549+00:00,trade,37.4,300.0,4.0,37.39,37.38
PETR4,7388,2025-03-31 13:05:15.619177751+00:00,book,,,,37.4,37.39
PETR4,7415,2025-03-31 13:05:15.630909927+00:00,trade,37.4,500.0,4.0,37.4,37.39
PETR4,7416,2025-03-31 13:05:15.630909927+00:00,trade,37.4,1000.0,4.0,37.4,37.39
PETR4,7457,2025-03-31 13:05:18.991193876+00:00,book,,,,37.410000000000004,37.39
PETR4,7482,2025-03-31 13:05:19.008917190+00:00,trade,37.410000000000004,100.0,4.0,37.410000000000004,37.39
PETR4,7484,2025-03-31 13:05:19.008917190+00:00,book,,,,37.42,37.39
PETR4,7502,2025-03-31 13:05:19.065904349+00:00,trade,37.42,100.0,4.0,37.42,37.39
PETR4,7528,2025-03-31 13:05:20.073600098+00:00,trade,37.42,300.0,4.0,37.42,37.39
PETR4,7537,2025-03-31 13:05:23.254577361+00:00,book,,,,37.42,37.4
PETR4,7550,2025-03-31 13:05:23.566595308+00:00,trade,37.4,400.0,3.0,37.42,37.4
PETR4,7555,2025-03-31 13:05:23.575424105+00:00,trade,37.4,600.0,3.0,37.42,37.4
PETR4,7556,2025-03-31 13:05:23.575424105+00:00,trade,37.4,100.0,3.0,37.42,37.4
PETR4,7563,2025-03-31 13:05:23.575896971+00:00,trade,37.4,900.0,4.0,37.42,37.4
PETR4,7580,2025-03-31 13:05:23.585435279+00:00,trade,37.42,200.0,4.0,37.42,37.4
PETR4,7607,2025-03-31 13:05:27.268474966+00:00,trade,37.410000000000004,200.0,4.0,37.42,37.4
PETR4,7609,2025-03-31 13:05:27.268474966+00:00,trade,37.42,500.0,4.0,37.42,37.4
PETR4,7643,2025-03-31 13:05:29.210072637+00:00,book,,,,37.42,37.410000000000004
PETR4,7656,2025-03-31 13:05:29.214598283+00:00,trade,37.42,5000.0,4.0,37.42,37.410000000000004
PETR4,7659,2025-03-31 13:05:29.214598283+00:00,book,,,,37.43,37.410000000000004
PETR4,7684,2025-03-31 13:05:29.222502775+00:00,trade,37.42,400.0,4.0,37.43,37.410000000000004
PETR4,7685,2025-03-31 13:05:29.222502775+00:00,trade,37.43,100.0,4.0,37.43,37.410000000000004
PETR4,7730,2025-03-31 13:05:29.888915204+00:00,trade,37.42,2600.0,4.0,37.43,37.410000000000004
PETR4,7741,2025-03-31 13:05:29.896220863+00:00,trade,37.43,200.0,4.0,37.43,37.410000000000004
PETR4,7748,2025-03-31 13:05:29.983920053+00:00,trade,37.410000000000004,2200.0,3.0,37.43,37.410000000000004
PETR4,7764,2025-03-31 13:05:30.070856661+00:00,trade,37.43,500.0,4.0,37.43,37.410000000000004
PETR4,7767,2025-03-31 13:05:30.070856661+00:00,trade,37.43,1700.0,4.0,37.43,37.410000000000004
PETR4,7776,2025-03-31 13:05:30.077599667+00:00,trade,37.43,300.0,4.0,37.43,37.410000000000004
PETR4,7784,2025-03-31 13:05:31.632440902+00:00,trade,37.410000000000004,100.0,3.0,37.43,37.410000000000004
PETR4,7791,2025-03-31 13:05:32.155973181+00:00,book,,,,37.43,37.42
PETR4,7819,2025-03-31 13:05:33.917787813+00:00,trade,37.43,1000.0,4.0,37.43,37.42
PETR4,7826,2025-03-31 13:05:33.918121502+00:00,book,,,,37.44,37.42
PETR4,7843,2025-03-31 13:05:33.926618591+00:00,trade,37.44,100.0,4.0,37.44,37.42
PETR4,7845,2025-03-31 13:05:33.926618591+00:00,book,,,,37.45,37.42
PETR4,7855,2025-03-31 13:05:33.932062179+00:00,trade,37.45,100.0,4.0,37.45,37.42
PETR4,7870,2025-03-31 13:05:34.072893545+00:00,book,,,,37.45,37.44
PETR4,7892,2025-03-31 13:05:34.365233883+00:00,trade,37.44,800.0,3.0,37.45,37.44
PETR4,7896,2025-03-31 13:05:34.370711699+00:00,trade,37.45,200.0,4.0,37.45,37.44
PETR4,7899,2025-03-31 13:05:34.373482265+00:00,trade,37.44,200.0,3.0,37.45,37.44
PETR4,7900,2025-03-31 13:05:34.373482265+00:00,trade,37.44,100.0,3.0,37.45,37.44
PETR4,7901,2025-03-31 13:05:34.373482265+00:00,book,,,,37.45,37.43
PETR4,7902,2025-03-31 13:05:34.373482265+00:00,book,,,,37.44,37.43
PETR4,7911,2025-03-31 13:05:34.417240910+00:00,trade,37.42,400.0,3.0,37.44,37.43
PETR4,7926,2025-03-31 13:05:34.846519865+00:00,trade,37.42,300.0,3.0,37.44,37.43
PETR4,7927,2025-03-31 13:05:34.846519865+00:00,trade,37.42,500.0,3.0,37.44,37.43
PETR4,7941,2025-03-31 13:05:35.073142752+00:00,trade,37.45,500.0,4.0,37.44,37.43
PETR4,7942,2025-03-31 13:05:35.073142752+00:00,trade,37.45,300.0,4.0,37.44,37.43
PETR4,7964,2025-03-31 13:05:38.508826718+00:00,trade,37.42,100.0,3.0,37.44,37.43
PETR4,7969,2025-03-31 13:05:38.657391973+00:00,trade,37.43,100.0,2.0,37.44,37.43
PETR4,7970,2025-03-31 13:05:38.657391973+00:00,trade,37.42,200.0,3.0,37.44,37.43
PETR4,8126,2025-03-31 13:05:57.512214176+00:00,trade,37.45,1500.0,4.0,37.44,37.43
PETR4,8140,2025-03-31 13:05:57.527066745+00:00,trade,37.44,200.0,4.0,37.44,37.43
PETR4,8155,2025-03-31 13:05:57.838482723+00:00,trade,37.44,100.0,2.0,37.44,37.43
PETR4,8156,2025-03-31 13:05:57.838482723+00:00,trade,37.43,100.0,3.0,37.44,37.43
PETR4,8159,2025-03-31 13:05:57.838482723+00:00,trade,37.42,600.0,3.0,37.44,37.43
PETR4,8183,2025-03-31 13:05:57.867044181+00:00,book,,,,37.46,37.42
PETR4,8187,2025-03-31 13:05:57.868827999+00:00,book,,,,37.46,37.43
PETR4,8204,2025-03-31 13:05:57.984810591+00:00,trade,37.43,400.0,3.0,37.46,37.43
PETR4,8205,2025-03-31 13:05:57.984810591+00:00,trade,37.43,800.0,3.0,37.46,37.43
PETR4,8214,2025-03-31 13:05:57.984810591+00:00,trade,37.410000000000004,600.0,3.0,37.46,37.43
PETR4,8216,2025-03-31 13:05:57.984810591+00:00,trade,37.410000000000004,200.0,3.0,37.46,37.43
PETR4,8217,2025-03-31 13:05:57.984810591+00:00,book,,,,37.46,37.410000000000004
PETR4,8222,2025-03-31 13:05:58.049653016+00:00,book,,,,37.45,37.410000000000004
PETR4,8238,2025-03-31 13:05:58.050883584+00:00,trade,37.45,600.0,4.0,37.45,37.410000000000004
PETR4,8267,2025-03-31 13:05:58.067523286+00:00,trade,37.46,400.0,4.0,37.45,37.410000000000004
PETR4,8287,2025-03-31 13:05:58.263800032+00:00,trade,37.46,700.0,4.0,37.45,37.410000000000004
PETR4,8288,2025-03-31 13:05:58.263800032+00:00,trade,37.46,500.0,4.0,37.45,37.410000000000004
PETR4,8289,2025-03-31 13:05:58.263800032+00:00,trade,37.46,100.0,4.0,37.45,37.410000000000004
PETR4,8293,2025-03-31 13:05:58.263800032+00:00,book,,,,37.47,37.43
